IDENT,RAW,GOLD,digitize_flagged
104829,"R/H ENGINE TOP BACK BONE SEEPING OIL. PERFORMED GROUND RUN, LEAK CK'ED GOOD.","right-hand engine top back bone seeping oil. performed ground run, leak checked good.",False
104831,"DURING RUN UP MAG CK; RPM DROPPED NORMALLY, BUT WOULD RISE &. RAN A/C, OPS CK GOOD. COULD NOT DUPLICATE DISPCREPANCY.","during run up magneto check; rpm dropped normally, but would rise. ran aircraft, operations check good. could not duplicate discrepancy.",False
104833,R/H ENGINE #3 ROCKER COVER LEAKING. REPLACED GASKET.,right-hand engine number 3 rocker cover leaking. replaced gasket.,False
104834,R/H ENGINE I/B BAFFLE TIE BROKEN. REMOVED & REPLACED BAFFLE TIE.,right-hand engine inboard baffle tie broken. removed and replaced baffle tie.,False
104836,#4 INTAKE IS LEAKING. REMOVED & REPLACED W/ NEW GASKET.,number 4 intake is leaking. removed and replaced with new gasket.,False
104837,"R/H BAFFLE SPRING BROKEN, BAFFLE CHAFING ON #3 OIL RETURN LI. INSPECTED & FOUND TO BE OK FOR SERVICE.","right-hand baffle spring broken, baffle chafing on number 3 oil return line. inspected and found to be ok for service.",False
104839,R/H ENG #4 INTAKE GASKET LEAKING. REMOVED & REPLACED GASKET.,right-hand engine number 4 intake gasket leaking. removed and replaced gasket.,False
104840,"L/H ENG #2, 1 INTAKE GASKETS LEAKING. REMOVED & REPLACED INTAKE GASKETS.","left-hand engine number 2, and number 1 intake gaskets leaking. removed and replaced intake gaskets.",False
104841,#1 & 4 INTAKES LEAKING. REPLACED GASKETS.,number 1 and number 4 intakes leaking. replaced gaskets.,False
104842,PILOT REQUIRES START ASSIST. STARTED A/C.,pilot requires start assist. started aircraft.,False
104843,PILOT REQUIRES START ASSIST. STARTED A/C.,pilot requires start assist. started aircraft.,False
104844,PILOT REQUESTS IDLE ADJUSTMENT. ADJUSTED IDLE SPEED.,pilot requests idle adjustment. adjusted idle speed.,False
104845,LOWER OIL COOLER LINE RESTING ON ACCESSORY PLATE STUD. REPOSITIONED LOWER OIL COOLER LINE.,lower oil cooler line resting on accessory plate stud. repositioned lower oil cooler line.,False
104846,#3 & 4 CYL ROCKER COVERS LEAKING. REMOVED & REPLACED GASKETS.,number 3 and number 4 cylinder rocker covers leaking. removed and replaced gaskets.,False
104847,SCREW MISSING ON #2 CYL BAFFLE & STAND OFF. INSTALLED SCREW & WASHER.,screw missing on number 2 cylinder baffle and standoff. installed screw and washer.,False
104848,OIL COOLER LOWER FITTING IS LOOSE. LEAK CK GOOD.,oil cooler lower fitting is loose. leak check good.,False
104850,OIL COOLER LOWER FITTING IS LOOSE. TIGHTENED FITTING.,oil cooler lower fitting is loose. tightened fitting.,False
104852,LOWER OIL COOLER OIL LINE NEEDS TO BE REPOSITIONED. LEAK CK GOOD.,lower oil cooler oil line needs to be repositioned. leak check good.,False
104853,LOWER OIL COOLER OIL LINE NEEDS TO BE REPOSITIONED. REPOSITIONED LINE.,lower oil cooler oil line needs to be repositioned. repositioned line.,False
104855,#4 INTAKE LEAKING. REMOVED & REPLACED GASKET.,number 4 intake leaking. removed and replaced gasket.,False
104856,MX FLIGHT REQUIRED FOR M/R LEAK. COMPLETED REMOVAL OF ENGINE FROM A/C. BEGAN DISCONNECTI,maintenance flight required for m/r leak. completed removal of engine from aircraft.,False
104857,MX FLIGHT REQUIRED FOR M/R LEAK. INSTALLED & CONNECTED ENGINE IAW,maintenance flight required for m/r leak. installed and connected engine in accordance with reference manual,False
104858,"#2, 4 INTAKE GASKETS LEAKING. REMOVED & REPLACED GASKETS.","number 2, and number 4 intake gaskets leaking. removed and replaced gaskets.",False
104861,RIVET PULLED THROUGH ON #4 CYLINDER BAFFLE SEAL. INSTALLED NEW POP RIVET IN SEAL.,rivet pulled through on number 4 cylinder baffle seal. installed new pop rivet in seal.,False
104862,BAFFLE SEAL SECTION BY AIR FILTER NEEDS REPAIR. REPAIRED SEAL SECTION W/ SILICONE & NEW POP RIVETS.,baffle seal section by air filter needs repair. repaired seal section with silicone and new pop rivets.,False
104863,#1 CYL INTAKE LEAKS. REPLACED GASKET.,number 1 cylinder intake leaks. replaced gasket.,False
104867,BAFFLE BRACKET CRACKED ON #3 CYLINDER. REMOVED BAFFLE SECTION & OIL PRESSURE LINE. REPLACED BR,baffle bracket cracked on number 3 cylinder. removed baffle section and oil pressure line. replaced bracket,False
104868,#2 CYLINDER HAS LOW COMPRESSION (58/80). RAN UP A/C TO OPERATING TEMPERATURE & RECHECKED COMPRES,"number 2 cylinder has low compression, 58 out of 80. ran up aircraft to operating temperature and rechecked compression",False
104869,SCREW MISSING FROM R/H AFT BAFFLE. INSTALLED NEW SCREW.,screw missing from right-hand aft baffle. installed new screw.,False
104870,#3 CYL INTAKE GASKET LEAKING. REMOVED & REPLACED W/ NEW INTAKE GASKET.,number 3 cylinder intake gasket leaking. removed and replaced with new intake gasket.,False
104872,BAFFLE BY STARTER WORN THROUGH & CRACKED. REMOVED L/H FWD BAFFLE & FABRICATED PATCH FROM LIKE MAT,baffle by starter worn through and cracked. removed left-hand forward baffle and fabricated patch from like material,False
104873,#2 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED GASKET.,number 2 rocker cover gasket leaking. removed and replaced gasket.,False
104874,#2 INTAKE IS LEAKING. REMOVED & REPLACED GASKET.,number 2 intake is leaking. removed and replaced gasket.,False
104876,SCREW MISSING ON #1 CYLINDER BAFFLE SECTION. REPLACED W/ NEW SCREW.,screw missing on number 1 cylinder baffle section. replaced with new screw.,False
104877,#3 ROCKER GASKET IS LEAKING. REMOVED & REPLACED W/ NEW SILICONE GASKET.,number 3 rocker gasket is leaking. removed and replaced with new silicone gasket.,False
104879,L/H ENG I/B FWD BAFFLE SCREW LOOSE. REMOVED COWLING TO ACCESS SCREW. TIGHTENED SCREW. INSTA,left-hand engine inboard forward baffle screw loose. removed cowling to access screw. tightened screw.,False
104880,L/H ENG OIL COOLER BAFFLE CORNER NEEDS TO BE INSP. REMOVE FO. COMPLETED INSTALLATION OF BAFFLE.,left-hand engine oil cooler baffle corner needs to be inspected. completed installation of baffle.,False
104881,BAFFLE SEAL ON RIGHT FRONT CYLINDER NEEDS TO BE REPLACED. REPLACED W/ NEW BAFFLE SEAL. SECURED W/ POP RIVETS.,baffle seal on right front cylinder needs to be replaced. replaced with new baffle seal. secured with pop rivets.,False
104883,ENGINE INTAKE BOOT TORN. REPLACED BOOT.,engine intake boot torn. replaced boot.,False
104885,"#2, 4 INTAKE GASKETS ARE LEAKING. REMOVED & REPLACED GASKETS.","number 2, and number 4 intake gaskets are leaking. removed and replaced gaskets.",False
104887,#2 & 4 INTAKES LEAKING. REPLACED GASKETS.,number 2 and number 4 intakes leaking. replaced gaskets.,False
104890,R/H BAFFLE PLUG HOLE NEEDS DOUBLER. INSTALLED DOUBLER.,right-hand baffle plug hole needs doubler. installed doubler.,False
104891,#4 CYLINDER OIL DRAIN LINE CLAMPS LOOSE. TIGHTENED CLAMPS.,number 4 cylinder oil drain line clamps loose. tightened clamps.,False
104892,#2 CYLINDER INTAKE GASKET LEAKING. REMOVED & REPLACED GASKET.,number 2 cylinder intake gasket leaking. removed and replaced gasket.,False
104893,CYL #3 COMPRESSION 18/80. BEGAN DISASSEMBLY OF ACCESSORIES TO FACILITATE CYLINDER,cylinder number 3 compression 18 out of 80. began disassembly of accessories to facilitate cylinder,False
104894,CYL #3 COMPRESSION 18/80. INSTALLED & TORQUED NEW CYL ASSY. DRY LASH CK GOOD. INS,cylinder number 3 compression 18 out of 80. installed and torqued new cylinder assembly. dry lash check good.,False
104896,TOP OIL COOLER HOSE KINKED & NOT SECURED. UNKINKED & SECURED HOSE.,top oil cooler hose kinked and not secured. unkinked and secured hose.,False
104897,L/H ENG #1 & 3 CYL BAFFLE ROD LOOSE. TIGHTENED TIE ROD NUT.,left-hand engine number 1 and number 3 cylinder baffle rod loose. tightened tie rod nut.,False
104898,#3 CYL BAFFLE SCREW LOOSE. TIGHTENED SCREW.,number 3 cylinder baffle screw loose. tightened screw.,False
104899,LEFT BAFFLE LOOSE (#2 CYL BAFFLE SEAL). REATTACHED BAFFLE SEAL.,"left baffle loose, number 2 cylinder baffle seal. reattached baffle seal.",False
104902,#3 INTAKE GASKET LEAKING. REMOVED & REPLACED GASKET.,number 3 intake gasket leaking. removed and replaced gasket.,False
104903,BAFFLE PLUG IS BROKEN. REMOVED & REPLACED BAFFLE PLUG.,baffle plug is broken. removed and replaced baffle plug.,False
104904,RIGHT ENGINE BAFFLE SEAL LOOSE ON BOTTOM CORNER. INSTALLED NEW SEAL IN BOTTOM CORNER.,right engine baffle seal loose on bottom corner. installed new seal in bottom corner.,False
104905,"ANGLE BROKEN, L/H LOWER COWL O/B, NEAR FWD LATCH/PIN HOLE. REPLACED BRACKET W/ PART MADE OF LIKE MATERIAL.","angle broken, left-hand lower cowl outboard, near forward latch, pin hole. replaced bracket with part made of like material.",False
104906,#2 & 3 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED GASKETS.,number 2 and number 3 rocker cover gaskets leaking. removed and replaced gaskets.,False
104908,"STARTED ENGINE & IT RAN WELL FOR ABOUT 30 SECONDS BEFORE LOS. STARTED A/C, ENGINE RAN SMOOTH FOR 20 SECONDS & THEN BE","started engine and it ran well for about 30 seconds before loss of power. started aircraft, engine ran smooth for 20 seconds and then began losing power",False
104910,STARTED ENGINE & IT RAN WELL FOR ABOUT 30 SECONDS BEFORE LOS. PERFORMED  ON CYL #4. INSTALLED ALL ROCKER COVER,started engine and it ran well for about 30 seconds before loss of power. performed on cylinder number 4. installed all rocker covers,False
104912,L/H ENGINE BAFFLE ACCESS HOLE ELONGATED. INSTALLED DOUBLER PATCH IAW  SE SRM.,left-hand engine baffle access hole elongated. installed doubler patch in accordance with se standard reference manual.,False
104913,#2 & 4 ROCKER COVER LEAKING. REMOVED & REPLACED GASKETS.,number 2 and number 4 rocker cover leaking. removed and replaced gaskets.,False
104914,"PROP COULD USE A DRESSING; ROUGH ON EDGES.  CHT #4 GREATER T. DRESSED PROP.  RAN A/C, COULD NOT DUPLICATE CHT DISCREP","propeller could use a dressing; rough on edges. cht number 4 greater temperature. dressed propeller. ran aircraft, could not duplicate cht discrepancy",False
104915,#2 INTAKE GASKET LEAKING. REMOVED & REPLACED GASKET.,number 2 intake gasket leaking. removed and replaced gasket.,False
104916,#2 INTAKE LEAKING. REPLACED GASKET.,number 2 intake leaking. replaced gasket.,False
104917,"#2, 4 ROCKER COVER GASKETS LEAKING. REPLACED #2 GASKET.","number 2, and number 4 rocker cover gaskets leaking. replaced number 2 gasket.",False
104918,"#2, 4 ROCKER COVER GASKETS LEAKING. REPLACED #4 GASKET.","number 2, and number 4 rocker cover gaskets leaking. replaced number 4 gasket.",False
104920,R/H #3 INTAKE GASKET LEAKING. REMOVED & REPLACED GASKET.,right-hand number 3 intake gasket leaking. removed and replaced gasket.,False
104921,#1 INTAKE IS LEAKING. REMOVED & REPLACED GASKET.,number 1 intake is leaking. removed and replaced gasket.,False
104922,"PROP OVERSPEED 2720 FOR 1 SECOND. REMOVED FDM CARD, RESEARCHED DATA, FOUND OVERSPEED TO B","propeller overspeed 2720 for 1 second. removed fdm card, researched data, found overspeed to be frequent",False
104923,"#3 CYL CHT >200*F WARMER THAN OTHER CYLINDERS. RAN A/C, COULD NOT DUPLICATE DISCREP. ALL CHT TEMPS IN","number 3 cylinder cht greater than 200 degrees fahrenheit warmer than other cylinders. ran aircraft, could not duplicate discrepancy. all cht temperatures in normal range",False
104924,#1 INTAKE TUBE GASKET LEAKING. INSTALLED NEW GASKET.,number 1 intake tube gasket leaking. installed new gasket.,False
104926,R/H BAFFLE PLUG IS MISSING. INSTALLED BAFFLE PLUG,right-hand baffle plug is missing. installed baffle plug,False
104927,R/H BAFFLE PLUG NEEDS PATCH. INSTALLED BAFFLE PATCH W/ RIVETS.,right-hand baffle plug needs patch. installed baffle patch with rivets.,False
104928,FWD ENG BLACK SEAL WORN AT ENG INDUCTION. APPLIED SILICONE.,forward engine black seal worn at engine induction. applied silicone.,False
104929,#3 & 4 INTAKE GASKETS ARE LEAKING. REPLACED GASKETS.,number 3 and number 4 intake gaskets are leaking. replaced gaskets.,False
104930,SIDE BAFFLE PLUG HOLES ARE WORN OUT. INSTALLED RIVETED PATCHES AROUND HOLES.,side baffle plug holes are worn out. installed riveted patches around holes.,False
104931,#3 INTAKE GASKET LEAKING. REMOVED & REPLACED GASKET.,number 3 intake gasket leaking. removed and replaced gasket.,False
104933,L/H ENG #4 INTAKE LEAKING. REMOVED & REPLACED GASKET.,left-hand engine number 4 intake leaking. removed and replaced gasket.,False
104934,BAFFLE SCREW MISSING ON #2 CYL BAFFLE SECTION. INSTALLED SCREW.,baffle screw missing on number 2 cylinder baffle section. installed screw.,False
104935,"AT LEAST 3 INSTANCES THROUGHOUT FLIGHT; THE ENGINE VIBRATED. RAN A/C, COULD NOT DUPLICATE. REMVED COWL & CK'ED COMPR","at least 3 instances throughout flight; the engine vibrated. ran aircraft, could not duplicate. removed cowl and checked compression",False
104937,ENGINE STARTED FINE & RAN AT 1000 RPM. WENT TO LEAN ENGINE &. PERFORMED SEASONAL ADJUSTMENT OF IDLE SPEED & MIXTURE.,engine started fine and ran at 1000 rpm. went to lean engine and performed seasonal adjustment of idle speed and mixture.,False
104938,#3 INTAKE LEAKING. REMOVED & REPLACED GASKET.,number 3 intake leaking. removed and replaced gasket.,False
104941,"#2, 3 & 4 INTAKES LEAKING ON L/H ENGINE. REMOVED & REPLACED GASKETS.","numbers 2, 3 and 4 intakes leaking on left-hand engine. removed and replaced gaskets.",False
104943,#3 INTAKE LEAKING ON R/H ENGINE. REMOVED & REPLACED GASKET.,number 3 intake leaking on right-hand engine. removed and replaced gasket.,False
104944,INTAKE 2 & 3 LEAKING ON L/H ENGINE. REMOVED & REPLACED GASKETS.,intake 2 and 3 leaking on left-hand engine. removed and replaced gaskets.,False
104945,R/H REAR ENGINE BAFFLE SCREW MISSING. INSTALLED NEW SCREW.,right-hand rear engine baffle screw missing. installed new screw.,False
104948,#3 UPPER BAFFLE SEAL MISSING ON R/H ENGINE. REPLACED BAFFLE SEAL.,number 3 upper baffle seal missing on right-hand engine. replaced baffle seal.,False
104949,LOOSE SCREW ON FWD OIL COOLER SHROUD. TIGHTENED SCREW.,loose screw on forward oil cooler shroud. tightened screw.,False
104951,L/H BAFFLE PLUG DAMAGED. REPLACED BAFFLE PLUG.,left-hand baffle plug damaged. replaced baffle plug.,False
104952,#4 INTAKE OIL LEAK. INSPECTED & FOUND OIL LEAK TO BE RESIDUAL. CLEANED AREA,number 4 intake oil leak. inspected and found oil leak to be residual. cleaned area,False
104953,#3 INTAKE LEAKING. REMOVED & REPLACED INTAKE GASKET.,number 3 intake leaking. removed and replaced intake gasket.,False
104954,"#1, 2, 3 ROCKER COVERS LEAKING. REMOVED & REPLACED GASKETS.","numbers 1, 2, and 3 rocker covers leaking. removed and replaced gaskets.",False
104956,"GROUNDING AREA FOR NEW ENG NEEDS PAINT REMOVED. CLEANED PAINT AWAY, BOTH SIDES OF AREA.","grounding area for new engine needs paint removed. cleaned paint away, both sides of area.",False
104957,FWD L/H ENG BAFFLE NEEDS SMALL PATCH OVER LARGE CRACK & STOP. INSTALLED PATCH OVER AREA - LIKE MATERIAL SRM CH 51-71-,"forward left-hand engine baffle needs small patch over large crack and stop drilling. installed patch over area, like material standard reference manual chapter 122",False
104958,ENGINE CHIP DETECTORS ARE REMOVED & WAITING FOR O-RINGS. RECEIVED O-RINGS. REINSTALLED CHIP PLUGS & SAFETIED.,engine chip detectors are removed and waiting for o-rings. received o-rings. reinstalled chip plugs and safetied.,False
104959,DURING AUTO RECOVERY ENGINE RPM GOT TO 3500. CHANGED OIL & FILTER.,during autorecovery engine rpm got to 3500. changed oil and filter.,False
104960,#3 ROCKER COVER GASKET LEAKS. REMOVED & REPLACED #3 ROCKER COVER GASKET. LEAK CK GOOD,number 3 rocker cover gasket leaks. removed and replaced number 3 rocker cover gasket. leak check good,False
104961,DURING AUTO RECOVERY ENGINE RPM GOT TO 3500. REVIEWED  - DETERMINED TO BE 8% OVERSPEED. BEGAN,"during autorecovery engine rpm got to 3500. reviewed , determined to be 8 percent overspeed.",False
104963,"DURING AUTO RECOVERY ENGINE RPM GOT TO 3500. REMOVED ROCKER COVERS, #2 & 4 SIDE BAFFLES. PERFORMED S","during autorecovery engine rpm got to 3500. removed rocker covers, number 2 and number 4 side baffles.",False
104965,#2 INTAKE LEAKING. REPLACED GASKET.,number 2 intake leaking. replaced gasket.,False
104966,R/H REAR ENGINE BAFFLE MOUNT LOOSE. RESECURED ENGINE BAFFLE MOUNT.,right-hand rear engine baffle mount loose. resecured engine baffle mount.,False
104968,#1 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED GASKET.,number 1 rocker cover gasket leaking. removed and replaced gasket.,False
104969,SNIFFLER VALVES NEED TO BE CLEANED. CLEANED VALVES.,sniffler valves need to be cleaned. cleaned valves.,False
104972,"BAFFLE SCREW BY OIL DIPSTICK MISSING. REMOVED DIPSTICK TUBE, INSTALLED NEW SCREW, INSTALLED T","baffle screw by oil dipstick missing. removed dipstick tube, installed new screw, installed tube",False
104973,BOTH BAFFLE PLUGS WORN (ENG). REMOVED & REPLACED BOTH BAFFLE PLUGS.,"both baffle plugs worn, engine. removed and replaced both baffle plugs.",False
104974,R/H BAFFLE TIE BROKEN. INSTALLED NEW BAFFLE TIE.,right-hand baffle tie broken. installed new baffle tie.,False
104976,L/H ENG CENTER CASE BOLT LEAKING OIL. LEAK CK GOOD.,left-hand engine center case bolt leaking oil. leak check good.,False
104977,R/H ENG #3 CYL HAS LOW COMPRESSION (16/80). OPS & LEAK CK GOOD.,"right-hand engine number 3 cylinder has low compression, 16 out of 80. operations and leak check good.",False
104978,"L/H ENG CENTER CASE BOLT LEAKING OIL. REMOVED BOLT, CLEANED CASE, INSTALLED, TORQUED & SEALED","left-hand engine center case bolt leaking oil. removed bolt, cleaned case, installed, torqued and sealed",False
104979,R/H ENG #3 CYL HAS LOW COMPRESSION (16/80). REMOVED & REPLACED CYL & PISTON W/ NEW IAW LYCOMING DIR,"right-hand engine number 3 cylinder has low compression, 16 out of 80. removed and replaced cylinder and piston with new in accordance with lycoming direct drive overhaul manual",False
104980,"RPM WENT TO RED. REMOVED FDM CARD, FOUND TO BE LESS THAN 5%. NO DEFECTS","rpm went to red. removed fdm card, found to be less than 5 percent. no defects",False
104981,"THROTTLE IDLE, ENGINE SHUT DOWN. PERFORMED GROUND RUN, COULD NOT DUPLICATE. OPS GOOD.","throttle idle, engine shut down. performed ground run, could not duplicate. operations good.",False
