example_id,record_id,field,raw_problem,raw_action,raw_text,reference_text,reference_edit,automatic_category,review_reason,source_matches_reference_source,review_status,review_comment,valid_primary,_merge,expert_reference_valid,include_extended_reference,reference_scope,decision_basis,qc_flag,review_method,reviewed_on,amin_abbreviation_evidence,amin_misspelling_evidence,numeral_or_symbol_expansion
104448::combined,104448,combined,L/H ENG #2 & 3 INTAKES ARE LEAKING.,INSTALLED NEW INTAKE GASKETS.,L/H ENG #2 & 3 INTAKES ARE LEAKING. INSTALLED NEW INTAKE GASKETS.,LEFT-HAND ENGINE NUMBER TWO AND NUMBER THREE INTAKES ARE LEAKING. INSTALLED NEW INTAKE GASKETS.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
104449::combined,104449,combined,L/H ENG ALL ROCKER COVER DRAIN HOSE CLAMPS ARE LEAKING.,TIGHTENED CLAMPS.,L/H ENG ALL ROCKER COVER DRAIN HOSE CLAMPS ARE LEAKING. TIGHTENED CLAMPS.,LEFT-HAND ENGINE ALL ROCKER COVER DRAIN HOSE CLAMPS ARE LEAKING. TIGHTENED CLAMPS.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
104450::combined,104450,combined,R/H ENG #3 ROCKER COVER IS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,R/H ENG #3 ROCKER COVER IS LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,RIGHT-HAND ENGINE NUMBER THREE ROCKER COVER IS LEAKING. REMOVED AND REPLACED ROCKER COVER GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
104451::combined,104451,combined,R/H ENG ALL ROCKER COVER DRAIN HOSE CLAMPS ARE LEAKING.,TIGHTENED HOSE CLAMPS.,R/H ENG ALL ROCKER COVER DRAIN HOSE CLAMPS ARE LEAKING. TIGHTENED HOSE CLAMPS.,RIGHT-HAND ENGINE ALL ROCKER COVER DRAIN HOSE CLAMPS ARE LEAKING. TIGHTENED HOSE CLAMPS.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
104453::combined,104453,combined,"FWD COOLING BAFFLE LOOSE, UNDER ALT.",SECURED LOOSE BAFFLE.,"FWD COOLING BAFFLE LOOSE, UNDER ALT. SECURED LOOSE BAFFLE.","FORWARD COOLING BAFFLE LOOSE, UNDER ALTERNATOR. SECURED LOOSE BAFFLE.",,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,False
104454::combined,104454,combined,CYL #2 BAFFLE SEAL IS LOOSE.,RESECURED BAFFLE SEAL.,CYL #2 BAFFLE SEAL IS LOOSE. RESECURED BAFFLE SEAL.,CYLINDER NUMBER TWO BAFFLE SEAL IS LOOSE. RESECURED BAFFLE SEAL.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
104455::combined,104455,combined,#2 & 3 INTAKES LEAKING.,REMOVED & REPLACED GASKETS.,#2 & 3 INTAKES LEAKING. REMOVED & REPLACED GASKETS.,NUMBER TWO AND NUMBER THREE INTAKES LEAKING. REMOVED AND REPLACED GASKETS.,,possible_unsupported_addition,reference adds substantial text,True,approved_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",True,both,True,True,primary_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",length_expansion_reviewed,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
104456::combined,104456,combined,L/H & R/H BAFFLE PLUGS WORN.,REMOVED & REPLACED BAFFLE PLUGS.,L/H & R/H BAFFLE PLUGS WORN. REMOVED & REPLACED BAFFLE PLUGS.,LEFT-HAND AND RIGHT-HAND BAFFLE PLUGS WORN. REMOVED AND REPLACED BAFFLE PLUGS.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
104457::combined,104457,combined,L/H ENGINE BAFFLE BY ROCKER COVERS CRACKED.,REMOVED & REPLACED L/H ENGINE BAFFLE OVER ROCKER COVERS,L/H ENGINE BAFFLE BY ROCKER COVERS CRACKED. REMOVED & REPLACED L/H ENGINE BAFFLE OVER ROCKER COVERS,LEFT-HAND ENGINE BAFFLE BY ROCKER COVERS CRACKED. REMOVED AND REPLACED LEFT-HAND ENGINE BAFFLE OVER ROCKER COVERS,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
104458::combined,104458,combined,#4 & 3 INTAKE GASKETS LEAKING ON LEFT ENGINE.,REMOVED & REPLACED GASKETS.,#4 & 3 INTAKE GASKETS LEAKING ON LEFT ENGINE. REMOVED & REPLACED GASKETS.,NUMBER FOUR AND NUMBER THREE INTAKE GASKETS LEAKING ON LEFT ENGINE. REMOVED AND REPLACED GASKETS.,,possible_unsupported_addition,reference adds substantial text,True,approved_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",True,both,True,True,primary_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",length_expansion_reviewed,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
104459::combined,104459,combined,CYLINDER HEAD TEMP WOULD JUMP 150*F.,"REMOVED & REPLACED CHT PROBE, RAN A/C, OPS GOOD.","CYLINDER HEAD TEMP WOULD JUMP 150*F. REMOVED & REPLACED CHT PROBE, RAN A/C, OPS GOOD.","CYLINDER HEAD TEMPERATURE WOULD JUMP ONE HUNDRED AND FIFTY DEGREES FAHRENHEIT. REMOVED AND REPLACED CHT PROBE, RAN AIRCRAFT, OPERATIONS GOOD.",,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
104460::combined,104460,combined,#4 CYL L/H ENG BAFFLE SEAL LOOSE.,DRILLED & REPLACED RIVET ON BAFFLE SEAL.,#4 CYL L/H ENG BAFFLE SEAL LOOSE. DRILLED & REPLACED RIVET ON BAFFLE SEAL.,NUMBER FOUR CYLINDER LEFT-HAND ENGINE BAFFLE SEAL LOOSE. DRILLED AND REPLACED RIVET ON BAFFLE SEAL.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
104461::combined,104461,combined,ALL ROCKER DRAIN LINES LEAKING AT HOSE CLAMPS.,TIGHTENED ALL ROCKER DRAIN HOSE CLAMPS.,ALL ROCKER DRAIN LINES LEAKING AT HOSE CLAMPS. TIGHTENED ALL ROCKER DRAIN HOSE CLAMPS.,ALL ROCKER DRAIN LINES LEAKING AT HOSE CLAMPS. TIGHTENED ALL ROCKER DRAIN HOSE CLAMPS.,,unchanged,exactly identical,True,approved_lexical,Accepted identity pair to teach leave-as-is behavior; source and target are identical.,True,both,True,True,primary_lexical,Accepted identity pair to teach leave-as-is behavior; source and target are identical.,identity_pair,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,False,False,False
104462::combined,104462,combined,#1 - 3 BAFFLE WIRE NOT CONNECTED.,REPLACED TIE WIRE ASSY.,#1 - 3 BAFFLE WIRE NOT CONNECTED. REPLACED TIE WIRE ASSY.,NUMBER ONE TO NUMBER THREE BAFFLE WIRE NOT CONNECTED. REPLACED TIE WIRE ASSEMBLY.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
104463::combined,104463,combined,"#3 INTAKE GASKET LEAKING, R/H ENG.",REMOVED & REPLACED GASKET.,"#3 INTAKE GASKET LEAKING, R/H ENG. REMOVED & REPLACED GASKET.","NUMBER THREE INTAKE GASKET LEAKING, RIGHT-HAND ENGINE. REMOVED AND REPLACED GASKET.",,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
104464::combined,104464,combined,CYL #3 INTAKE GASKET LEAKING ON L/H ENG.,REMOVED & REPLACED GASKET.,CYL #3 INTAKE GASKET LEAKING ON L/H ENG. REMOVED & REPLACED GASKET.,CYLINDER NUMBER THREE INTAKE GASKET LEAKING ON LEFT-HAND ENGINE. REMOVED AND REPLACED GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
104465::combined,104465,combined,#4 ROCKER COVER LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,#4 ROCKER COVER LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,NUMBER FOUR ROCKER COVER LEAKING. REMOVED AND REPLACED ROCKER COVER GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,False,True,True
104466::combined,104466,combined,"#1, 2, 4 OIL RETURN LINES LEAKING.",TIGHTENED RETURN LINES.,"#1, 2, 4 OIL RETURN LINES LEAKING. TIGHTENED RETURN LINES.","NUMBERS ONE, TWO, AND FOUR OIL RETURN LINES LEAKING. TIGHTENED RETURN LINES.",,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,False,False,True
104467::combined,104467,combined,R/H REAR ENGINE BAFFLE SCREW MISSING.,INSTALLED NEW SCREW.,R/H REAR ENGINE BAFFLE SCREW MISSING. INSTALLED NEW SCREW.,RIGHT-HAND REAR ENGINE BAFFLE SCREW MISSING. INSTALLED NEW SCREW.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
