pair_id,query_id,query_problem,candidate_problem_x,problem_relevance_0_1_2,phase_a_notes,candidate_id,rank,selected_mode,query_true_historical_action_family,candidate_historical_action,candidate_historical_action_family,candidate_problem_y,candidate_cluster_id,candidate_leakage_group_id,retrieval_score,action_applicability_0_1_2,phase_b_notes
MR-29aa105411b76fbd,101238,#2 & 4 INTAKES ARE LEAKING.,L/H ENGINE #2 & 4 INTAKES LEAKING.,2,"Same core problem; engine side is stated on only one side, without contradiction.",106085,3,structure,Replace,REPLACED GASKETS.,Replace,L/H ENGINE #2 & 4 INTAKES LEAKING.,EC-603b22dcdb952fe3,LG-4285908bb8f7434c,1.0,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-a46fe4dbe9f1f0a9,106106,L/H ENGINE #4 BAFFLE CRACKED.,#3 AFT BAFFLE CRACKED ON R/H ENGINE.,1,"Same baffle crack, but engine side conflicts (left versus right).",103844,2,structure,Replace,"REMOVED BAFFLE, STOP DRILLED CRACK, FABRICATED & INSTAL",Repair,#3 AFT BAFFLE CRACKED ON R/H ENGINE.,EC-1ed2bea3ed35f272,LG-1ed2bea3ed35f272,1.0,2,Historical action directly addresses the same maintenance condition; slot/location differences are transferable.
MR-765b566a58279314,101877,#3 INDUCTION TUBE GASKET LEAKING.,"R/H ENGINE #4 INTAKE LEAKING, AND #3 INTAKE.",1,"Same intake leak, but the specified cylinder set conflicts (3 versus 3,4).",106086,4,structure,Replace,REPLACED GASKET.,Replace,"R/H ENGINE #4 INTAKE LEAKING, AND #3 INTAKE.",EC-3fd12f5460e599ff,LG-3fd12f5460e599ff,0.6,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-e5d0b9c25efa9265,102823,#1 & 4 INTAKES LEAKING.,L/H ENGINE #2 & 4 INTAKES LEAKING.,1,"Same intake leak, but the specified cylinder set conflicts (1,4 versus 2,4).",106085,3,structure,Replace,REPLACED GASKETS.,Replace,L/H ENGINE #2 & 4 INTAKES LEAKING.,EC-603b22dcdb952fe3,LG-4285908bb8f7434c,1.0,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-003c4723eeea004e,101434,"R/H ENG CYL #4, 3 INTAKE GASKETS LEAKING.",L/H ENG CYL #2 & 4 INTAKE GASKETS ARE LEAKING.,1,"Same intake leak, but engine side conflicts (right versus left).",105571,1,structure,Replace,REMOVED & REPLACED INTAKE GASKETS.,Replace,L/H ENG CYL #2 & 4 INTAKE GASKETS ARE LEAKING.,EC-8215989923a75478,LG-4285908bb8f7434c,1.0,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-d7de5c5d518dda3c,105940,2 & 4 INTAKES LEAKING.,L/H ENG #2 & 3 INTAKES ARE LEAKING.,1,"Same intake leak, but the specified cylinder set conflicts (2,4 versus 2,3).",103544,4,structure,Replace,REPLACED #3 GASKET.,Replace,L/H ENG #2 & 3 INTAKES ARE LEAKING.,EC-410f2059a575ccfa,LG-4285908bb8f7434c,1.0,1,"Correct intake-gasket action, but it covers only part of the compound query."
MR-17ca1a03e591944b,102952,AUTO RE-IGN DOES NOT ACTIVATE W/ LOW N2 CONDITIONS.,"L/H ENG, L/H AFT BAFFLE CRACKED, SEVERAL PLACES.",0,Different core problems: auto re-ignition failure versus baffle crack.,102328,2,structure,Diagnose,LEAK CK PROP OIL LINE - GOOD.,Other,"L/H ENG, L/H AFT BAFFLE CRACKED, SEVERAL PLACES.",EC-b0a836b812ff7070,LG-b0a836b812ff7070,0.3,0,
MR-0dd2cf2f96f0eb6e,104863,#1 CYL INTAKE LEAKS.,CYL #4 INTAKE LEAKING.,1,"Same intake leak, but the specified cylinder set conflicts (1 versus 4).",100021,1,structure,Replace,REPLACED GASKET. LEAK CHECK GOOD.,Replace,CYL #4 INTAKE LEAKING.,EC-c4ec7a6934fbe90c,LG-4285908bb8f7434c,1.0,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-90991c5539607c79,100264,#3 INTAKE LEAKING AT CLAMP.,#4 INTAKE LEAKING ON R/H ENGINE.,1,"Same intake leak, but the specified cylinder set conflicts (3 versus 4).",101988,3,structure,Adjust,REMOVED & REPLACED INTAKE GASKET.,Replace,#4 INTAKE LEAKING ON R/H ENGINE.,EC-194a299c3a02bcab,LG-4285908bb8f7434c,0.8,1,"Intake-gasket replacement is relevant leak evidence, but the query explicitly locates the leak at the clamp, which may require a different correction."
MR-b3216370359c06a9,104471,"#1, 2, 4 INTAKES LEAKING.",L/H ENGINE #2 & 4 INTAKES LEAKING.,1,"Same intake leak, but the specified cylinder set conflicts (1,2,4 versus 2,4).",106085,3,structure,Replace,REPLACED GASKETS.,Replace,L/H ENGINE #2 & 4 INTAKES LEAKING.,EC-603b22dcdb952fe3,LG-4285908bb8f7434c,1.0,1,"Correct intake-gasket action, but it covers only part of the compound query."
MR-5bb5bf6b69b56bd9,105178,#1 ROCKER COVER GASKET LEAKS.,R/H ENG #3 ROCKER COVER GASKET LEAKING.,1,"Same rocker-cover gasket defect, but the specified cylinder set conflicts (1 versus 3).",105220,2,structure,Replace,"REMOVED COVER, FOUND DEBRIS UNDER SILICONE GASKET. CLEA",Diagnose,R/H ENG #3 ROCKER COVER GASKET LEAKING.,EC-cfb4b96b7abfab1b,LG-608d782c2258dd59,1.0,1,"Relevant inspection/cleaning of the leaking rocker-cover gasket, but the record is truncated and no replacement is shown."
MR-b4e3ce6c24b05669,105742,#4 CYL HAS LOW COMPRESSION.,"#4 CYL, L/H ENG, HAS LOW COMPRESSION.",2,"Same core problem; engine side is stated on only one side, without contradiction.",102557,2,structure,Diagnose,LEAK CK GOOD. OPS CK GOOD.,Other,"#4 CYL, L/H ENG, HAS LOW COMPRESSION.",EC-eee39494c3318421,LG-eee39494c3318421,1.0,1,"Relevant diagnostic/verification evidence, but no clear corrective resolution is recorded."
MR-d3edd6a62147dd7f,104135,BAFFLE PLUG IS DAMAGED.,L/H BAFFLE PLUG WORN.,2,"Same core problem; engine side is stated on only one side, without contradiction.",100055,2,structure,Replace,REMOVED & REPLACED PLUG.,Replace,L/H BAFFLE PLUG WORN.,EC-724c9a4174167cf3,LG-724c9a4174167cf3,0.7000000000000001,2,Historical action directly addresses the same maintenance condition; slot/location differences are transferable.
MR-20ae42071f583b3f,105157,L/H #4 ROCKER COVER GASKET LEAKS.,#2 CYL ROCKER COVER GASKET LEAKING.,1,"Same rocker-cover gasket defect, but the specified cylinder set conflicts (4 versus 2).",100951,3,structure,Replace,REMOVED & REPLACED ROCKER COVER GASKET.,Replace,#2 CYL ROCKER COVER GASKET LEAKING.,EC-a8ddc92dbdb74855,LG-608d782c2258dd59,1.0,2,Historical action directly addresses the same maintenance condition; slot/location differences are transferable.
MR-fe00447b461bfe2f,101698,#4 INTAKE TUBE LOOSE.,"#4 CYL INTAKE TUBE FLANGE WORN, L/H ENG.",1,"Same component area, but defect differs: loose versus worn.",103872,3,structure,Replace,REMOVED & REPLACED INTAKE TUBE FLANGE.,Replace,"#4 CYL INTAKE TUBE FLANGE WORN, L/H ENG.",EC-f1f26a9ac3db4584,LG-f1f26a9ac3db4584,0.7000000000000001,1,"Replacing a worn intake-tube flange is relevant to tube looseness, but the historical fault/cause differs from the queried loose tube."
MR-4b5b349577052a45,100636,R/H ENGINE #3 INDUCTION TUBE GASKET LEAKING.,L/H ENGINE #4 ROCKER COVER LEAKING.,0,Different core problems: intake leak versus rocker-cover gasket defect.,100924,5,structure,Replace,REPLACED GASKET.,Replace,L/H ENGINE #4 ROCKER COVER LEAKING.,EC-d5ec827a21e072f7,LG-608d782c2258dd59,0.8,0,
MR-794d87c5bb0cdc59,104674,R/H REAR BAFFLE INSP HOLE WORN.,L/H SIDE BAFFLE HOLE WORN TOO LARGE FOR BAFFLE PLUG.,1,"Related maintenance area, but core problem differs: baffle worn hole versus baffle plug defect.",102740,2,structure,Replace,INSTALLED PATCH ON #4 SIDE BAFFLE.,Replace,L/H SIDE BAFFLE HOLE WORN TOO LARGE FOR BAFFLE PLUG.,EC-e147e4edd1a0380b,LG-e147e4edd1a0380b,0.8,2,Installing a patch directly repairs the same worn/oversized baffle inspection-hole condition.
MR-625572a519cbb540,103758,"L/H ENG, L/H FWD BAFFLE SEAL IS LOOSE.",#4 CYL L/H ENG BAFFLE SEAL LOOSE.,1,"Same loose L/H-engine baffle seal, but forward-seal versus cylinder-4 location differs materially.",104460,1,structure,Adjust,DRILLED & REPLACED RIVET ON BAFFLE SEAL.,Replace,#4 CYL L/H ENG BAFFLE SEAL LOOSE.,EC-d9a52889c73e5b87,LG-37ac3da11bdb9f3b,1.0,2,Replacing the attachment rivet directly secures the same loose baffle seal.
MR-d24a0cd17aed3a12,104702,L/H ENG #2 CYL HAS LOW COMPRESSION.,R/H ENG #1 CYL HAS LOW COMPRESSIONS (55 PSI).,1,"Same low cylinder compression, but engine side conflicts (left versus right).",103763,1,structure,Replace,"STAKED EXHAUST VALVE, OPS CK GOOD ON COMPRESSIONS. REMO",Other,R/H ENG #1 CYL HAS LOW COMPRESSIONS (55 PSI).,EC-eb70687176b70eae,LG-eb70687176b70eae,1.0,2,Historical action directly addresses the same maintenance condition; slot/location differences are transferable.
MR-99932b1c78f5149b,104471,"#1, 2, 4 INTAKES LEAKING.",L/H ENG #2 & 3 INTAKES ARE LEAKING.,1,"Same intake leak, but the specified cylinder set conflicts (1,2,4 versus 2,3).",103544,4,structure,Replace,REPLACED #3 GASKET.,Replace,L/H ENG #2 & 3 INTAKES ARE LEAKING.,EC-410f2059a575ccfa,LG-4285908bb8f7434c,1.0,1,"Correct intake-gasket action, but it covers only part of the compound query."
MR-4233e28b9026a2dd,103087,#2 & 4 INTAKES LEAKING.,L/H ENG #2 & 3 INTAKES ARE LEAKING.,1,"Same intake leak, but the specified cylinder set conflicts (2,4 versus 2,3).",103544,4,structure,Replace,REPLACED #3 GASKET.,Replace,L/H ENG #2 & 3 INTAKES ARE LEAKING.,EC-410f2059a575ccfa,LG-4285908bb8f7434c,1.0,1,"Correct intake-gasket action, but it covers only part of the compound query."
MR-7ae11c0b38f016e5,101744,BAFFLE BUTTON PLUG IS WORN.,"BAFFLE SEAL, ABOVE ENG INTAKE HAS WORN SPOTS.",1,"Related maintenance area, but core problem differs: baffle plug defect versus baffle seal defect.",106126,5,structure,Replace,INSTALLED BLACK RTV TO WORN AREAS.,Replace,"BAFFLE SEAL, ABOVE ENG INTAKE HAS WORN SPOTS.",EC-f4be308c95d473c8,LG-f4be308c95d473c8,0.6,0,Action treats a worn seal rather than the queried baffle plug.
MR-d43739e2bd318459,100032,RIGHT ENG #4 AIR BAFFLE IS CRACKED,"LOWER AFT COWL, L/H ENG STARTER GEN AIR VENT HAS CRACK.",0,Different core problems: baffle crack versus structural crack.,105655,4,structure,Replace,APPLIED SEALANT TO CRACK.,Other,"LOWER AFT COWL, L/H ENG STARTER GEN AIR VENT HAS CRACK.",EC-c24a0b8f0dc557b6,LG-c24a0b8f0dc557b6,0.8,0,
MR-3580cbf5ddcbb752,100264,#3 INTAKE LEAKING AT CLAMP.,"R/H ENGINE #4 INTAKE LEAKING, AND #3 INTAKE.",1,"Same intake leak, but the specified cylinder set conflicts (3 versus 3,4).",106086,2,structure,Adjust,REPLACED GASKET.,Replace,"R/H ENGINE #4 INTAKE LEAKING, AND #3 INTAKE.",EC-3fd12f5460e599ff,LG-3fd12f5460e599ff,0.8,1,"Intake-gasket replacement is relevant leak evidence, but the query explicitly locates the leak at the clamp, which may require a different correction."
MR-0bc25efe76775d31,100623,ROCKER BOX COVER SCREWS LOOSE.,"RIVET LOOSE AT BAFFLE, AFT CENTER.",0,Different core problems: rocker-cover loose screws versus loose hardware/component.,106144,1,structure,Adjust,REPLACED RIVET W/ NEW.,Replace,"RIVET LOOSE AT BAFFLE, AFT CENTER.",EC-dac366a25718c46c,LG-dac366a25718c46c,0.6,0,
MR-b51b1654cd8d92fd,101548,RIVNUT STRIPPED OUT ON FIREWALL FOR A/F FUEL FILTER.,FIREWALL CRACKED BY BATTERY BOX.,0,Different core problems: firewall fuel-filter rivnut versus structural crack.,100645,2,structure,Replace,"ASSEMBLED, FITTED, PRIMED & PAINTED BRACKET & INSTALLED",Replace,FIREWALL CRACKED BY BATTERY BOX.,EC-8592df151a5d3ac6,LG-8592df151a5d3ac6,0.4,0,
MR-780a72151fcb5612,104674,R/H REAR BAFFLE INSP HOLE WORN.,BLACK FWD SEAL ON ENG WORN IN SPOTS & LOOSE ON L/H SIDE.,1,"Related maintenance area, but core problem differs: baffle worn hole versus cowl/engine seal wear.",105079,3,structure,Replace,APPLIED RTV TO WORN AREAS & SECURED LOOSE SECTION.,Adjust,BLACK FWD SEAL ON ENG WORN IN SPOTS & LOOSE ON L/H SIDE.,EC-f3474aad31400955,LG-f3474aad31400955,0.6,0,Action treats worn seal material rather than the queried baffle inspection hole.
MR-bf1be8047a6ece7f,101194,ROCKER BOX COVER SCREWS LOOSE.,R/H ENGINE #3 AFT BAFFLE SEAL IS LOOSE.,0,Different core problems: rocker-cover loose screws versus baffle seal defect.,100058,5,structure,Adjust,SECURED BAFFLE SEAL.,Adjust,R/H ENGINE #3 AFT BAFFLE SEAL IS LOOSE.,EC-3c8664cb6096a485,LG-37ac3da11bdb9f3b,0.6,0,
MR-f7f4fec2d791d3b1,105306,#2 & 4 INTAKES LEAKING.,"INTAKES 2, 3 & 4 LEAKING ON R/H ENGINE.",1,"Same intake leak, but the specified cylinder set conflicts (2,4 versus 2,3,4).",103495,5,structure,Replace,REPLACED INTAKE GASKETS ON R/H ENGINE.,Replace,"INTAKES 2, 3 & 4 LEAKING ON R/H ENGINE.",EC-acfd9a8357993041,LG-4285908bb8f7434c,1.0,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-22b60b870ae68bd4,105286,#1 & 4 INTAKES LEAKING.,"INTAKES 2, 3 & 4 LEAKING ON R/H ENGINE.",1,"Same intake leak, but the specified cylinder set conflicts (1,4 versus 2,3,4).",103495,5,structure,Replace,REPLACED INTAKE GASKETS ON R/H ENGINE.,Replace,"INTAKES 2, 3 & 4 LEAKING ON R/H ENGINE.",EC-acfd9a8357993041,LG-4285908bb8f7434c,1.0,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-5b71192dd1e30134,103676,#4 CYL ROCKER COVER IS MISSING SCREW.,SCREW MISSING FROM CYL #2 FWD BAFFLE.,0,Different core problems: rocker-cover missing screw versus baffle missing hardware.,103966,5,structure,Replace,INSTALLED NEW SCREW.,Replace,SCREW MISSING FROM CYL #2 FWD BAFFLE.,EC-c07c5b357fd92c81,LG-c07c5b357fd92c81,0.8666666666666667,0,
MR-91ba10a8c2840d4b,100636,R/H ENGINE #3 INDUCTION TUBE GASKET LEAKING.,#2 CYL ROCKER COVER GASKET LEAKING ON L/H ENGINE.,0,Different core problems: intake leak versus rocker-cover gasket defect.,104805,1,structure,Replace,REMOVED & REPLACED GASKET.,Replace,#2 CYL ROCKER COVER GASKET LEAKING ON L/H ENGINE.,EC-608d782c2258dd59,LG-608d782c2258dd59,0.8,0,
MR-e9c6a19144482592,101877,#3 INDUCTION TUBE GASKET LEAKING.,L/H ENGINE #2 & 4 INTAKES LEAKING.,1,"Same intake leak, but the specified cylinder set conflicts (3 versus 2,4).",106085,5,structure,Replace,REPLACED GASKETS.,Replace,L/H ENGINE #2 & 4 INTAKES LEAKING.,EC-603b22dcdb952fe3,LG-4285908bb8f7434c,0.6,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-3534faee30c725ec,101877,#3 INDUCTION TUBE GASKET LEAKING.,#1 INTAKE GASKET LEAKING.,1,"Same intake leak, but the specified cylinder set conflicts (3 versus 1).",106098,2,structure,Replace,INSTALLED NEW INTAKE GASKET.,Replace,#1 INTAKE GASKET LEAKING.,EC-66c69e07864cfa3c,LG-4285908bb8f7434c,0.6,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-4750f09932b4493a,101225,"CRACK ON ENGINE BAFFLE, LEFT SIDE, BY #3 CYLINDER.",CRACK ON #4 CYLINDER AFT BAFFLE.,1,"Same baffle crack, but the specified cylinder set conflicts (3 versus 4).",106162,1,structure,Repair,STOP DRILLED CRACK.,Other,CRACK ON #4 CYLINDER AFT BAFFLE.,EC-cb7d1acdb1797924,LG-cb7d1acdb1797924,0.8666666666666667,2,Historical action directly addresses the same maintenance condition; slot/location differences are transferable.
MR-696abde081ffa84e,100540,#1 INTAKE GASKET LEAKS.,#2 INTAKE GASKET LEAKING.,1,"Same intake leak, but the specified cylinder set conflicts (1 versus 2).",105235,4,structure,Replace,REPLACED GASKET.,Replace,#2 INTAKE GASKET LEAKING.,EC-1fec9b07493816ca,LG-4285908bb8f7434c,1.0,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-d12fba8046e9f4ae,100081,#2 INTAKE LEAKS.,#3 & 4 INTAKE LEAKING ON R/H ENGINE.,1,"Same intake leak, but the specified cylinder set conflicts (2 versus 3,4).",103542,3,structure,Replace,REMOVED & REPLACED INTAKE GASKETS.,Replace,#3 & 4 INTAKE LEAKING ON R/H ENGINE.,EC-357cf40c09ae6313,LG-4285908bb8f7434c,1.0,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-6f28d0b867ef1017,105286,#1 & 4 INTAKES LEAKING.,"INTAKES 2, 3 & 4 LEAKING ON L/H ENGINE.",1,"Same intake leak, but the specified cylinder set conflicts (1,4 versus 2,3,4).",106105,1,structure,Replace,REMOVED & REPLACED W/ NEW GASKETS.,Replace,"INTAKES 2, 3 & 4 LEAKING ON L/H ENGINE.",EC-f4c4e83928513c1e,LG-4285908bb8f7434c,1.0,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-87d836f9aa21c3bd,100006,ROCKER BOX COVER SCREWS LOOSE (ALL CYL).,LEFT BAFFLE LOOSE (#2 CYL BAFFLE SEAL).,0,Different core problems: rocker-cover loose screws versus baffle seal defect.,104899,3,structure,Adjust,REATTACHED BAFFLE SEAL.,Service,LEFT BAFFLE LOOSE (#2 CYL BAFFLE SEAL).,EC-38c764552f284463,LG-38c764552f284463,0.8,0,
MR-0f442328333fd663,105742,#4 CYL HAS LOW COMPRESSION.,LOW COMPRESSION ON #3 CYL.,1,"Same low cylinder compression, but the specified cylinder set conflicts (4 versus 3).",103478,3,structure,Diagnose,RAN UP A/C & PERFORMED COMPRESSION TEST ON #3 CYL. COMP,Diagnose,LOW COMPRESSION ON #3 CYL.,EC-128e4577464b4123,LG-128e4577464b4123,1.0,1,"Relevant diagnostic/verification evidence, but no clear corrective resolution is recorded."
MR-940a374f34ede0cd,101225,"CRACK ON ENGINE BAFFLE, LEFT SIDE, BY #3 CYLINDER.",CRACK IN R/H AFT ENGINE BAFFLE.,1,"Same cracked engine baffle, but left-side cylinder-3 versus R/H aft-engine context differs materially.",103856,2,structure,Repair,STOP DRILLED CRACK.,Other,CRACK IN R/H AFT ENGINE BAFFLE.,EC-95553a914876ef77,LG-95553a914876ef77,0.8666666666666667,2,Historical action directly addresses the same maintenance condition; slot/location differences are transferable.
MR-b4961b57defdd90b,106132,R/H ENG #2 CYL PUSH ROD END & ROCKER SCORED.,#2 CYL ROCKER ARM & PUSH ROD GALLED ON EXHAUST SIDE.,2,"Same core problem; engine side is stated on only one side, without contradiction.",105664,4,structure,Replace,REMOVED & REPLACED ROCKER ARM & PUSH ROD.,Replace,#2 CYL ROCKER ARM & PUSH ROD GALLED ON EXHAUST SIDE.,EC-0ba0f4d90e55f2cb,LG-c496712107f60641,0.8,2,Historical action directly addresses the same maintenance condition; slot/location differences are transferable.
MR-f6fd0d2cfcd62d9e,100197,#2 & 4 INTAKES ARE LEAKING.,"INTAKES 2, 3 & 4 LEAKING ON R/H ENGINE.",1,"Same intake leak, but the specified cylinder set conflicts (2,4 versus 2,3,4).",103495,5,structure,Replace,REPLACED INTAKE GASKETS ON R/H ENGINE.,Replace,"INTAKES 2, 3 & 4 LEAKING ON R/H ENGINE.",EC-acfd9a8357993041,LG-4285908bb8f7434c,1.0,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-08c03991f157f06d,102221,#1 INTAKE GASKET LEAKS.,"R/H ENGINE, CYL #3 INTAKE GASKET IS LEAKING.",1,"Same intake leak, but the specified cylinder set conflicts (1 versus 3).",100983,3,structure,Replace,REMOVED & REPLACED INTAKE GASKET W/ NEW.,Replace,"R/H ENGINE, CYL #3 INTAKE GASKET IS LEAKING.",EC-210c1450cc1c0575,LG-4285908bb8f7434c,1.0,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-ef9a5d3b6082e2a5,104623,INSPECTED & FOUND CRANKSHAFT TO BE GOUGED BEHIND CRANKSHAFT,#3 CYL LOWER SPARK PLUG BOSS THREADS DAMAGED.,0,Different core problems: crankshaft gouge versus other.,101958,5,structure,Replace,"CLEANED THREADS W/ 18MM TAP, INSPECTED THREADS, THREADS",Inspect,#3 CYL LOWER SPARK PLUG BOSS THREADS DAMAGED.,EC-c3e6292cb0630d55,LG-c3e6292cb0630d55,0.4875,0,
MR-36a563c1879329ba,101238,#2 & 4 INTAKES ARE LEAKING.,INTAKES 2 & 4 LEAKING ON R/H ENGINE.,2,"Same core problem; engine side is stated on only one side, without contradiction.",106109,2,structure,Replace,CLINDERS NEED TO BE REPLACED. ,Replace,INTAKES 2 & 4 LEAKING ON R/H ENGINE.,EC-97caa6160c52c03f,LG-4285908bb8f7434c,1.0,0,Historical record is unresolved/recommendation-only rather than a completed useful action.
MR-5030850d18df4aea,100197,#2 & 4 INTAKES ARE LEAKING.,L/H ENG #2 & 3 INTAKES ARE LEAKING.,1,"Same intake leak, but the specified cylinder set conflicts (2,4 versus 2,3).",103544,4,structure,Replace,REPLACED #3 GASKET.,Replace,L/H ENG #2 & 3 INTAKES ARE LEAKING.,EC-410f2059a575ccfa,LG-4285908bb8f7434c,1.0,1,"Correct intake-gasket action, but it covers only part of the compound query."
MR-a80bf17faf5e3673,100541,ALL ROCKER COVER SCREWS ARE LOOSE.,ROCKER COVER SCREWS LOOSE ON L/H ENGINE.,2,"Same core problem; engine side is stated on only one side, without contradiction.",102910,4,structure,Adjust,TIGHTENED SCREWS.,Adjust,ROCKER COVER SCREWS LOOSE ON L/H ENGINE.,EC-1e1d0656c55ba70a,LG-a441330875585b5d,1.0,1,"Tightening rocker-cover screws is relevant, but the record does not confirm coverage of the query across all cylinders."
MR-ad4c2431058fb055,100541,ALL ROCKER COVER SCREWS ARE LOOSE.,"#2, 3, 4 ROCKER COVER SCREWS LOOSE ON R/H ENG.",1,"Same loose rocker-cover screws, but all cylinders versus cylinders 2, 3, and 4 is a material scope mismatch.",102775,3,structure,Adjust,"TIGHTENED ALL SCREWS ON #2, 3, 4 ROCKER COVERS.",Adjust,"#2, 3, 4 ROCKER COVER SCREWS LOOSE ON R/H ENG.",EC-25c464b19e76ef18,LG-25c464b19e76ef18,1.0,1,"Tightening cylinders 2, 3 and 4 is relevant, but it covers only part of the query for all rocker-cover screws."
