example_id,record_id,field,raw_problem,raw_action,raw_text,reference_text,reference_edit,automatic_category,review_reason,source_matches_reference_source,review_status,review_comment,valid_primary,_merge,expert_reference_valid,include_extended_reference,reference_scope,decision_basis,qc_flag,review_method,reviewed_on,amin_abbreviation_evidence,amin_misspelling_evidence,numeral_or_symbol_expansion,input_text,target_text,cluster_id,split
105057::combined,105057,combined,INTAKE GASKET LEAKING ON L/H ENG #4 CYLINDER.,REMOVED & REPLACED W/ NEW GASKET.,INTAKE GASKET LEAKING ON L/H ENG #4 CYLINDER. REMOVED & REPLACED W/ NEW GASKET.,INTAKE GASKET LEAKING ON LEFT-HAND ENGINE NUMBER FOUR CYLINDER. REMOVED AND REPLACED WITH NEW GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,normalize combined: INTAKE GASKET LEAKING ON L/H ENG #4 CYLINDER. REMOVED & REPLACED W/ NEW GASKET.,INTAKE GASKET LEAKING ON LEFT-HAND ENGINE NUMBER FOUR CYLINDER. REMOVED AND REPLACED WITH NEW GASKET.,normgrp-a1684dfaf817,test
105058::combined,105058,combined,L/H ENGINE #2 CYL COMPRESSION LOW.,"RAN A/C, LEAK CK GOOD.","L/H ENGINE #2 CYL COMPRESSION LOW. RAN A/C, LEAK CK GOOD.","LEFT-HAND ENGINE NUMBER TWO CYLINDER COMPRESSION LOW. RAN AIRCRAFT, LEAK CHECK GOOD.",,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True,"normalize combined: L/H ENGINE #2 CYL COMPRESSION LOW. RAN A/C, LEAK CK GOOD.","LEFT-HAND ENGINE NUMBER TWO CYLINDER COMPRESSION LOW. RAN AIRCRAFT, LEAK CHECK GOOD.",normgrp-e3a8df67f151,test
105059::combined,105059,combined,R/H ENGINE #4 CYL AFT BAFFLE HAS SCREW MISSING.,REPLACED SCREW.,R/H ENGINE #4 CYL AFT BAFFLE HAS SCREW MISSING. REPLACED SCREW.,RIGHT-HAND ENGINE NUMBER FOUR CYLINDER AFT BAFFLE HAS SCREW MISSING. REPLACED SCREW.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True,normalize combined: R/H ENGINE #4 CYL AFT BAFFLE HAS SCREW MISSING. REPLACED SCREW.,RIGHT-HAND ENGINE NUMBER FOUR CYLINDER AFT BAFFLE HAS SCREW MISSING. REPLACED SCREW.,normgrp-75373d2d1e26,train
105061::combined,105061,combined,"FWD BAFFLE, BY #2 CYL, CRACKED.",STOP DRILLED CRACK.,"FWD BAFFLE, BY #2 CYL, CRACKED. STOP DRILLED CRACK.","FORWARD BAFFLE, BY NUMBER TWO CYLINDER, CRACKED. STOP DRILLED CRACK.",,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True,"normalize combined: FWD BAFFLE, BY #2 CYL, CRACKED. STOP DRILLED CRACK.","FORWARD BAFFLE, BY NUMBER TWO CYLINDER, CRACKED. STOP DRILLED CRACK.",normgrp-e9834cc9abba,test
105062::combined,105062,combined,#2 & 4 INTAKES LEAKING.,REMOVED & REPLACED GASKETS.,#2 & 4 INTAKES LEAKING. REMOVED & REPLACED GASKETS.,NUMBER TWO AND NUMBER FOUR INTAKES LEAKING. REMOVED AND REPLACED GASKETS.,,possible_unsupported_addition,reference adds substantial text,True,approved_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",True,both,True,True,primary_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",length_expansion_reviewed,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,normalize combined: #2 & 4 INTAKES LEAKING. REMOVED & REPLACED GASKETS.,NUMBER TWO AND NUMBER FOUR INTAKES LEAKING. REMOVED AND REPLACED GASKETS.,normgrp-fd7f7cbf1e69,train
105063::combined,105063,combined,#4 CYL INTAKE LEAK.,REMOVED & REPLACED GASKET.,#4 CYL INTAKE LEAK. REMOVED & REPLACED GASKET.,NUMBER FOUR CYLINDER INTAKE LEAK. REMOVED AND REPLACED GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,normalize combined: #4 CYL INTAKE LEAK. REMOVED & REPLACED GASKET.,NUMBER FOUR CYLINDER INTAKE LEAK. REMOVED AND REPLACED GASKET.,normgrp-b9259732698f,train
105064::combined,105064,combined,PROP STRIKE REQUIRING REPLACEMENT OF PROP,REMOVED COWL. REMOVED ACCESSORY HOUSING. REMOVED CRANKS,PROP STRIKE REQUIRING REPLACEMENT OF PROP REMOVED COWL. REMOVED ACCESSORY HOUSING. REMOVED CRANKS,PROPELLER STRIKE REQUIRING REPLACEMENT OF PROPELLER. REMOVED COWL. REMOVED ACCESSORY HOUSING. REMOVED CRANKS,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,False,normalize combined: PROP STRIKE REQUIRING REPLACEMENT OF PROP REMOVED COWL. REMOVED ACCESSORY HOUSING. REMOVED CRANKS,PROPELLER STRIKE REQUIRING REPLACEMENT OF PROPELLER. REMOVED COWL. REMOVED ACCESSORY HOUSING. REMOVED CRANKS,normgrp-a09549337232,train
105065::combined,105065,combined,PROP STRIKE REQUIRING REPLACEMENT OF PROP,"ASSEMBLED ACCESSORY CASE, INSTALLED FUEL PUMP, VAC PUMP","PROP STRIKE REQUIRING REPLACEMENT OF PROP ASSEMBLED ACCESSORY CASE, INSTALLED FUEL PUMP, VAC PUMP","PROPELLER STRIKE REQUIRING REPLACEMENT OF PROPELLER. ASSEMBLED ACCESSORY CASE, INSTALLED FUEL PUMP, VACUUM PUMP",,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,False,"normalize combined: PROP STRIKE REQUIRING REPLACEMENT OF PROP ASSEMBLED ACCESSORY CASE, INSTALLED FUEL PUMP, VAC PUMP","PROPELLER STRIKE REQUIRING REPLACEMENT OF PROPELLER. ASSEMBLED ACCESSORY CASE, INSTALLED FUEL PUMP, VACUUM PUMP",normgrp-ed38b8f7518d,train
105066::combined,105066,combined,INTAKES 2 & 4 LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,INTAKES 2 & 4 LEAKING. REMOVED & REPLACED INTAKE GASKETS.,INTAKES TWO AND FOUR LEAKING. REMOVED AND REPLACED INTAKE GASKETS.,,lexical_edit,"spelling, token or punctuation edits",True,approved_lexical,Accepted Amin expert lexical/punctuation correction; source verified and no completion/truncation/anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert lexical/punctuation correction; source verified and no completion/truncation/anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,normalize combined: INTAKES 2 & 4 LEAKING. REMOVED & REPLACED INTAKE GASKETS.,INTAKES TWO AND FOUR LEAKING. REMOVED AND REPLACED INTAKE GASKETS.,normgrp-fd7f7cbf1e69,train
105067::combined,105067,combined,"PROP OVERSPEED IN DOWN DRAFT = 2730 RPM, 2-3 SECS.",PULLED & ANALYZED SD CARD TO FIND TOP OVERSPEED OF 2722,"PROP OVERSPEED IN DOWN DRAFT = 2730 RPM, 2-3 SECS. PULLED & ANALYZED SD CARD TO FIND TOP OVERSPEED OF 2722","PROPELLER OVERSPEED IN DOWN DRAFT EQUALS TWENTY SEVEN HUNDRED AND THIRTY RPM, TWO TO THREE SECONDS. PULLED AND ANALYZED SD CARD TO FIND TOP OVERSPEED OF TWENTY SEVEN HUNDRED AND TWENTY TWO",PUNC - D,possible_unsupported_addition,reference adds substantial text,True,approved_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",True,both,True,True,primary_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",length_expansion_reviewed,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True,"normalize combined: PROP OVERSPEED IN DOWN DRAFT = 2730 RPM, 2-3 SECS. PULLED & ANALYZED SD CARD TO FIND TOP OVERSPEED OF 2722","PROPELLER OVERSPEED IN DOWN DRAFT EQUALS TWENTY SEVEN HUNDRED AND THIRTY RPM, TWO TO THREE SECONDS. PULLED AND ANALYZED SD CARD TO FIND TOP OVERSPEED OF TWENTY SEVEN HUNDRED AND TWENTY TWO",normgrp-10cd92f8896a,train
105068::combined,105068,combined,#4 CYLINDER BAFFLE SECTION DAMAGED.,REMOVED & REPLACED BAFFLE.,#4 CYLINDER BAFFLE SECTION DAMAGED. REMOVED & REPLACED BAFFLE.,NUMBER FOUR CYLINDER BAFFLE SECTION DAMAGED. REMOVED AND REPLACED BAFFLE.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True,normalize combined: #4 CYLINDER BAFFLE SECTION DAMAGED. REMOVED & REPLACED BAFFLE.,NUMBER FOUR CYLINDER BAFFLE SECTION DAMAGED. REMOVED AND REPLACED BAFFLE.,normgrp-5599130352bb,train
105069::combined,105069,combined,ENG GROUNDING BOLT LOOSE.,TIGHTENED BOLT.,ENG GROUNDING BOLT LOOSE. TIGHTENED BOLT.,ENGINE GROUNDING BOLT LOOSE. TIGHTENED BOLT.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,False,normalize combined: ENG GROUNDING BOLT LOOSE. TIGHTENED BOLT.,ENGINE GROUNDING BOLT LOOSE. TIGHTENED BOLT.,normgrp-fc392f6eaaed,train
105070::combined,105070,combined,R/H ENG #3 INTAKE GASKET LEAKING.,REMOVED & REPLACED INTAKE GASKET.,R/H ENG #3 INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET.,RIGHT-HAND ENGINE NUMBER THREE INTAKE GASKET LEAKING. REMOVED AND REPLACED INTAKE GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,normalize combined: R/H ENG #3 INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET.,RIGHT-HAND ENGINE NUMBER THREE INTAKE GASKET LEAKING. REMOVED AND REPLACED INTAKE GASKET.,normgrp-fd7f7cbf1e69,train
105071::combined,105071,combined,ALL HOSE CLAMPS ON ROCKER DRAINS LOOSE.,TIGHTENED ALL HOSE CLAMPS.,ALL HOSE CLAMPS ON ROCKER DRAINS LOOSE. TIGHTENED ALL HOSE CLAMPS.,ALL HOSE CLAMPS ON ROCKER DRAINS LOOSE. TIGHTENED ALL HOSE CLAMPS.,,unchanged,exactly identical,True,approved_lexical,Accepted identity pair to teach leave-as-is behavior; source and target are identical.,True,both,True,True,primary_lexical,Accepted identity pair to teach leave-as-is behavior; source and target are identical.,identity_pair,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,False,False,False,normalize combined: ALL HOSE CLAMPS ON ROCKER DRAINS LOOSE. TIGHTENED ALL HOSE CLAMPS.,ALL HOSE CLAMPS ON ROCKER DRAINS LOOSE. TIGHTENED ALL HOSE CLAMPS.,normgrp-d17369d3b610,train
105072::combined,105072,combined,"2, 3 & 4 INTAKES LEAKING.",REMOVED & REPLACED GASKETS.,"2, 3 & 4 INTAKES LEAKING. REMOVED & REPLACED GASKETS.","TWO, THREE AND FOUR INTAKES LEAKING. REMOVED AND REPLACED GASKETS.",,lexical_edit,"spelling, token or punctuation edits",True,approved_lexical,Accepted Amin expert lexical/punctuation correction; source verified and no completion/truncation/anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert lexical/punctuation correction; source verified and no completion/truncation/anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,"normalize combined: 2, 3 & 4 INTAKES LEAKING. REMOVED & REPLACED GASKETS.","TWO, THREE AND FOUR INTAKES LEAKING. REMOVED AND REPLACED GASKETS.",normgrp-fd7f7cbf1e69,train
105073::combined,105073,combined,#1 CYLINDER BAFFLE SEAL NEEDS TO BE SECURED.,RESECURED SEAL W/ POP RIVETS.,#1 CYLINDER BAFFLE SEAL NEEDS TO BE SECURED. RESECURED SEAL W/ POP RIVETS.,NUMBER ONE CYLINDER BAFFLE SEAL NEEDS TO BE SECURED. RESECURED SEAL WITH POP RIVETS.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True,normalize combined: #1 CYLINDER BAFFLE SEAL NEEDS TO BE SECURED. RESECURED SEAL W/ POP RIVETS.,NUMBER ONE CYLINDER BAFFLE SEAL NEEDS TO BE SECURED. RESECURED SEAL WITH POP RIVETS.,normgrp-68139bcbc2ab,train
105074::combined,105074,combined,"L/H ENG, #3 ROCKER COVER GASKET LEAKS.",REMOVED & REPLACED GASKET.,"L/H ENG, #3 ROCKER COVER GASKET LEAKS. REMOVED & REPLACED GASKET.","LEFT-HAND ENGINE, NUMBER THREE ROCKER COVER GASKET LEAKS. REMOVED AND REPLACED GASKET.",,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,"normalize combined: L/H ENG, #3 ROCKER COVER GASKET LEAKS. REMOVED & REPLACED GASKET.","LEFT-HAND ENGINE, NUMBER THREE ROCKER COVER GASKET LEAKS. REMOVED AND REPLACED GASKET.",normgrp-458e8de9ec1f,validation
105075::combined,105075,combined,L/H ENG BAFFLE SEAL LOOSE BY #4 CYL.,RIVETED BAFFLE SEAL TO BAFFLE.,L/H ENG BAFFLE SEAL LOOSE BY #4 CYL. RIVETED BAFFLE SEAL TO BAFFLE.,LEFT-HAND ENGINE BAFFLE SEAL LOOSE BY NUMBER FOUR CYLINDER. RIVETED BAFFLE SEAL TO BAFFLE.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True,normalize combined: L/H ENG BAFFLE SEAL LOOSE BY #4 CYL. RIVETED BAFFLE SEAL TO BAFFLE.,LEFT-HAND ENGINE BAFFLE SEAL LOOSE BY NUMBER FOUR CYLINDER. RIVETED BAFFLE SEAL TO BAFFLE.,normgrp-2d2d45f997ce,train
