ident,problem,action,evidence_cluster_id,leakage_group_id,split
104960,#3 ROCKER COVER GASKET LEAKS.,REMOVED & REPLACED #3 ROCKER COVER GASKET. LEAK CK GOOD,EC-8e7837d38892cf41,LG-a95a51a28f245627,test
104961,DURING AUTO RECOVERY ENGINE RPM GOT TO 3500.,REVIEWED  - DETERMINED TO BE 8% OVERSPEED. BEGAN,EC-5439112bf8509e2b,LG-5439112bf8509e2b,test
104962,DURING AUTO RECOVERY ENGINE RPM GOT TO 3500.,REMOVED EXHAUST & PERFORMED  TO CYL #1 & COMPLET,EC-5439112bf8509e2b,LG-5439112bf8509e2b,test
104963,DURING AUTO RECOVERY ENGINE RPM GOT TO 3500.,"REMOVED ROCKER COVERS, #2 & 4 SIDE BAFFLES. PERFORMED S",EC-5439112bf8509e2b,LG-5439112bf8509e2b,test
104964,DURING AUTO RECOVERY ENGINE RPM GOT TO 3500.,"INSTALLED L/H & R/H SIDE BAFFLES, ROCKER COVERS, CLAMPS",EC-5439112bf8509e2b,LG-5439112bf8509e2b,test
104965,#2 INTAKE LEAKING.,REPLACED GASKET.,EC-9e293c9950113443,LG-10956cdabbd1e3ce,dev
104966,R/H REAR ENGINE BAFFLE MOUNT LOOSE.,RESECURED ENGINE BAFFLE MOUNT.,EC-202e61ddc1deee05,LG-fb9e5102af11d7a0,train
104967,#2 INTAKE GASKET LEAKING.,REMOVED & REPLACED GASKET.,EC-1fec9b07493816ca,LG-4285908bb8f7434c,train
104968,#1 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED GASKET.,EC-3466c922bf8446a2,LG-608d782c2258dd59,train
104969,SNIFFLER VALVES NEED TO BE CLEANED.,CLEANED VALVES.,EC-406a1eb72ba6dd69,LG-e6bbdb1b991ceb40,train
104970,FWD ENG BLACK SEAL NEEDS RTV WHERE INTAKE HITS IT.,INSTALLED RTV IN WORN AREAS.,EC-56fd2ae0f969f3a0,LG-56fd2ae0f969f3a0,train
104971,PAINT WAS NOT REMVOED AROUND ENG GROUNDING POINT.,REMOVED PAINT & INSTALLED GRD WIRE.,EC-e39246a28c36bdf0,LG-e39246a28c36bdf0,dev
104972,BAFFLE SCREW BY OIL DIPSTICK MISSING.,"REMOVED DIPSTICK TUBE, INSTALLED NEW SCREW, INSTALLED T",EC-15febe89598b48b9,LG-15febe89598b48b9,train
104973,BOTH BAFFLE PLUGS WORN (ENG).,REMOVED & REPLACED BOTH BAFFLE PLUGS.,EC-80222969064342d0,LG-80222969064342d0,train
104974,R/H BAFFLE TIE BROKEN.,INSTALLED NEW BAFFLE TIE.,EC-249ecefd3bc68a47,LG-a456c10593172117,dev
104975,#2 & 4 INTAKE GASKETS ARE LEAKING.,REPLACED GASKETS.,EC-38ad91ee1b47eadf,LG-4285908bb8f7434c,train
104976,L/H ENG CENTER CASE BOLT LEAKING OIL.,LEAK CK GOOD.,EC-b57e67b429626ffd,LG-b57e67b429626ffd,test
104977,R/H ENG #3 CYL HAS LOW COMPRESSION (16/80).,OPS & LEAK CK GOOD.,EC-5a13bf07dcb8d0c8,LG-5a13bf07dcb8d0c8,train
104978,L/H ENG CENTER CASE BOLT LEAKING OIL.,"REMOVED BOLT, CLEANED CASE, INSTALLED, TORQUED & SEALED",EC-b57e67b429626ffd,LG-b57e67b429626ffd,test
104979,R/H ENG #3 CYL HAS LOW COMPRESSION (16/80).,REMOVED & REPLACED CYL & PISTON W/ NEW IAW LYCOMING DIR,EC-5a13bf07dcb8d0c8,LG-5a13bf07dcb8d0c8,train
104980,RPM WENT TO RED.,"REMOVED FDM CARD, FOUND TO BE LESS THAN 5%. NO DEFECTS",EC-a5e13820fddfa51f,LG-a5e13820fddfa51f,train
104981,"THROTTLE IDLE, ENGINE SHUT DOWN.","PERFORMED GROUND RUN, COULD NOT DUPLICATE. OPS GOOD.",EC-d0be6b7238fe4292,LG-d0be6b7238fe4292,train
104982,#3 INTAKE TUBE GASKET LEAKING.,INSTALLED NEW INTAKE GASKET.,EC-fba2d9977e3db1f2,LG-4dcd0e6b51932d0b,dev
104983,HARDWARE MISSING @ #3 BAFFLE.,INSTALLED NEW HARDWARE.,EC-ab9292aeac294999,LG-c4711c42c3146697,train
104984,#4 INTAKE GASKET LEAKS.,REMOVED & REPLACED GASKET.,EC-c6bddbe61e65b1cb,LG-0e48eb423d7a05e3,test
104985,#2 & 4 INTAKE GASKETS LEAKING.,REPLACED GASKETS.,EC-f4c90d93e910c1fa,LG-4285908bb8f7434c,train
104986,#2 INTAKE IS LEAKING.,INSTALLED NEW GASKET.,EC-8ec828272e86c6c2,LG-10956cdabbd1e3ce,dev
104987,"INTAKES 2, 3 & 4 LEAKING ON L/H ENGINE.",REMOVED & REPLACED GASKETS.,EC-f4c4e83928513c1e,LG-4285908bb8f7434c,train
104988,#4 & 3 INTAKE LEAKING ON R/H ENGINE.,REMOVED & REPLACED INTAKE GASKETS.,EC-edc506d364cbe233,LG-4285908bb8f7434c,train
104989,CRACK ON BOTTOM O/B CORNER OF AFT BAFFLE @ L/H OIL COOLER.,STOP DRILLED CRACK.,EC-8f4f7c2762c7385e,LG-8f4f7c2762c7385e,train
104990,BRACKET BROKEN FOR #4 BAFFLE.,FABRICATED NEW BRACKET FOR #4 BAFFLE.,EC-d7e6d31ef2573022,LG-d7e6d31ef2573022,train
104991,CLIP FOR OIL BAFFLE COOLER BRACKET WORN.,FABRICATED CLIP & INSTALLED.,EC-ba6f73abdb8b8e0c,LG-ba6f73abdb8b8e0c,train
104992,#1 INTAKE GASKET LEAKING.,INSTALLED NEW GASKET.,EC-66c69e07864cfa3c,LG-4285908bb8f7434c,train
104993,#4 INTAKE LEAKING ON L/H ENGINE.,REPLACED INTAKE GASKET.,EC-3fd1e88fe4572cdd,LG-4285908bb8f7434c,train
104994,#1 & 3 INTAKES LEAKING ON R/H ENGINE.,REPLACED INTAKE GASKETS.,EC-4b30699a67e6961e,LG-4285908bb8f7434c,train
104995,#1 ROCKER COVER LEAKING ON R/H ENGINE.,REMOVED & REPLACED ROCKER COVER GASKET.,EC-efc2eea91ae0f37e,LG-608d782c2258dd59,train
104996,ENG BAFFLE PLUGS ARE WORN.,REMOVED & REPLACED BOTH BAFFLE PLUGS.,EC-6dee67bbbc88701e,LG-d1ae1963cf7de664,dev
104997,#2 INTAKE GASKET LEAKING.,REMOVED & REPLACED GASKET.,EC-1fec9b07493816ca,LG-4285908bb8f7434c,train
104998,"#1, 4 INTAKE GASKETS ARE LEAKING.",REMOVED & REPLACED GASKETS.,EC-561925e5d26082eb,LG-4285908bb8f7434c,train
104999,#1 & 2 INTAKES LEAKING.,REMOVED & REPLACED GASKETS.,EC-a4a1ab65ca709b0a,LG-26ffbcbee302311b,test
105000,ENGINE TO BAFFLE ATTACH FITTING MISSING SCREW.,REPLACED SCREW.,EC-7b98ede8ea244426,LG-7b98ede8ea244426,test
105001,#2 INTAKE LEAKING.,INSTALLED NEW GASKET.,EC-9e293c9950113443,LG-10956cdabbd1e3ce,dev
105002,BAFFLE SCREW MISSING ABOVE #2 CYLINDER.,INSTALLED SCREW.,EC-ea6be2a7fa1366ac,LG-68c82ebed6a4824e,test
105003,#3 INTAKE GASKET LEAKS.,REMOVED & REPLACED GASKET.,EC-55e6cb16389ae130,LG-0e48eb423d7a05e3,test
105004,#1 & 3 ROCKER COVER GASKETS LEAK.,REMOVED & REPLACED GASKETS.,EC-b5931cb367bf9e1f,LG-b5931cb367bf9e1f,train
105005,"SCREW FOR R/H AFT BAFFLE, BEHIND OIL DIPSTICK, LOOSE.",TIGHTENED SCREW.,EC-7fba2cedb9e3828a,LG-7fba2cedb9e3828a,train
105006,"GROUNDING WIRE TO ENG, PAINT NOT REMOVED AND BOLT LOOSE.",REMOVED PAINT & SECURED BOLT.,EC-16c89a1cd9c4f283,LG-16c89a1cd9c4f283,dev
105007,"BLACK BAFFLE SEAL, FWD ENG, HAS SMALL WORN SPOT ON L/H SIDE.",INSTALLED RTV TO WORN AREA.,EC-1de7f0491eaf6054,LG-1de7f0491eaf6054,train
105008,ENGINE BAFFLE PLUGS WORN.,REMOVED & REPLACED PLUGS.,EC-d1ae1963cf7de664,LG-d1ae1963cf7de664,dev
105009,"#1, 3 ROCKER COVER GASKETS LEAKING.",REMOVED & REPLACED GASKETS.,EC-e8e9caeca2209d73,LG-608d782c2258dd59,train
105010,R/H REAR BAFFLE MOUNTING SCREW IS MISSING.,INSTALLED NEW SCREW.,EC-2b9fe0410af5ea19,LG-f1e73774ba72fb3a,train
105011,#2 INTAKE LEAKS.,REMOVED & REPLACED GASKET.,EC-5b40d8a9a1eed201,LG-0e48eb423d7a05e3,test
105012,BOTH ENG BAFFLE PLUGS WORN.,REPLACED W/ NEW.,EC-7e9b7aa186f4b00c,LG-d1ae1963cf7de664,dev
105013,SCREW BEHIND ENG OIL DIPSTICK LOOSE.,TIGHTENED SCREW.,EC-881c1237416dcf5d,LG-7258411586fd843f,train
105014,BLACK FWD SEAL HAS WORN SPOTS.,INSTALLED RTV TO WORN AREAS.,EC-607b5bb3bd68579a,LG-607b5bb3bd68579a,train
105015,L/H ENG CYL #4 INTAKE GASKET IS LEAKING.,REMOVED & REPLACED W/ NEW GASKET.,EC-91ba6af771d30a67,LG-4285908bb8f7434c,train
105016,1 BAFFLE PLUG IS DAMAGED.,REMOVED & REPLACED BAFFLE PLUG.,EC-d2b262399abed174,LG-a35b550497c9ab15,test
105017,RPM 2700 FOR 2 SEC.,"READ FDM CARD DATA, FOUND TO BE LESS THAN 5%. NO DEFECT",EC-f517fba95ca578fe,LG-f517fba95ca578fe,train
105018,PROP OVERSPEED 2750 FOR 5 SECS.,"INSPECTED DATA ON CARD. RPM FOUND TO 2703.4, NO ACTION",EC-ed68582ed96d162f,LG-ed68582ed96d162f,dev
105019,UNUSUAL ATTITUDE POWER WAS ADDED & ENGINE REACHED APPROX 280,CONTINUED  & STARTED .,EC-7ccbc6912ccbe6b4,LG-7ccbc6912ccbe6b4,dev
105020,UNUSUAL ATTITUDE POWER WAS ADDED & ENGINE REACHED APPROX 280,COMPLETED  & . RAN ENGINE. OPS & LEAK CK,EC-7ccbc6912ccbe6b4,LG-7ccbc6912ccbe6b4,dev
105021,UNUSUAL ATTITUDE POWER WAS ADDED & ENGINE REACHED APPROX 280,"REVIEWED LYCOMING , DETERMINED OVERSPEED TO FALL",EC-7ccbc6912ccbe6b4,LG-7ccbc6912ccbe6b4,dev
105022,BAFFLE SCREW MISSING ON #3 CYL.,INSTALLED NEW SCREW.,EC-87abcf5e892d9571,LG-ac09d330d3a5d8db,dev
105023,RIVET HEAD SHEARED ON ALT AIR DOOR.,"REMOVED RIVET, INSTALLED NEW RIVET IAW , CH",EC-bd36b77340b7148a,LG-bd36b77340b7148a,train
105024,R/H ENG #2 INTAKE IS LEAKING.,REPLACED GASKET.,EC-6dd3fc4da5b47f57,LG-4285908bb8f7434c,train
105025,#2 & 4 INTAKES LEAKING ON LEFT ENGINE.,REPLACED GASKETS.,EC-d9955d3fcef57f94,LG-4285908bb8f7434c,train
105026,#3 BAFFLE SCREW MISSING.,REPLACED SCREW.,EC-67a3968fceced7c5,LG-ac09d330d3a5d8db,dev
105027,"FWD SNIFFLER VALVE IS LEAKING OIL/FUEL. THERE IS A 6"" PUDDLE","INSPECTED SNIFFLER VALVES, NO DEFECTS NOTED. REMOVED SN",EC-93f74d2bfb150117,LG-93f74d2bfb150117,train
105028,#4 INTAKE IS LEAKING.,REMOVED & REPLACED GASKET.,EC-03758ee4b47de086,LG-10956cdabbd1e3ce,dev
105029,#1 FWD BAFFLE SEAL LOOSE.,RESECURED SEAL.,EC-95765cc543a6db0d,LG-550468c14295fbc3,test
105030,R/H #2 & 4 ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED W/ NEW GASKETS.,EC-3251f805ad4c58b2,LG-608d782c2258dd59,train
105031,#4 INTAKE LEAKING.,REMOVED & REPLACED INTAKE GASKET.,EC-66d79f80174da74e,LG-10956cdabbd1e3ce,dev
105032,"L/H ENG, #4 INTAKE GASKET LEAKING.",REPLACED GASKET.,EC-010aace0fd63aff3,LG-4285908bb8f7434c,train
105033,1 BAFFLE PLUG IS DAMAGED.,REPLACED PLUG.,EC-d2b262399abed174,LG-a35b550497c9ab15,test
105034,#4 ROCKER COVER GASKET IS LEAKING.,REPLACED GASKET.,EC-9d103de4f299d59b,LG-608d782c2258dd59,train
105035,BAFFLE SCREWS LOOSE ON #3 CYL BAFFLE.,LEAK CK GOOD.,EC-f54f901811029956,LG-f54f901811029956,dev
105036,"3, 4 INTAKE GASKETS LEAKING.",REMOVED & REPLACED GASKETS.,EC-e1274edf2b226c6f,LG-4285908bb8f7434c,train
105037,BAFFLE SEAL RIVET PULLED THROUGH ON #3 CYL.,REPLACED W/ BIGGER RIVET.,EC-c53c9e62ff8bcde5,LG-d97756432395263d,dev
105038,"#2, 4 ROCKER COVER GASKETS LEAKING.",REMOVED & REPLACED W/ NEW GASKETS.,EC-a375a9522e708189,LG-608d782c2258dd59,train
105039,BAFFLE SCREWS LOOSE ON #3 CYL BAFFLE.,PARTIALLY REMOVED #3 CYL BAFFLING SECURED SCREWS & OIL,EC-f54f901811029956,LG-f54f901811029956,dev
105040,L/H ENG #3 INTAKE GASKET LEAKS.,REMOVED & REPLACED INTAKE GASKET.,EC-4bf5a7728eb9cb1b,LG-0e48eb423d7a05e3,test
105041,R/H ENG #2 CYL BAFFLE SEAL LOOSE.,TIGHTENED RIVETS ON SEAL.,EC-ca0a52974b6e29eb,LG-37ac3da11bdb9f3b,train
105042,"R/H ENG #2, 3 INTAKE LEAKING.",REMOVED & REPLACED GASKETS.,EC-88ab6bae67ab3ac9,LG-4285908bb8f7434c,train
105043,#2 INTAKE LEAKING ON L/H ENGINE.,REPLACED #2 INTAKE GASKET.,EC-36d820a8dd9d2bae,LG-4285908bb8f7434c,train
105044,FWD BAFFLE SEAL LOOSE @ #1 CYL.,RESECURED BAFFLE MATERIAL.,EC-39678a5956c5beb0,LG-39678a5956c5beb0,dev
105045,#4 INTAKE GASKET LEAKING.,REMOVED & REPLACED GASKET.,EC-57acd94dcdde4ef3,LG-4285908bb8f7434c,train
105046,ROCKER COVER SCREW MISSING ON #2 CYL.,INSTALLED NEW SCREW ON ROCKER COVER.,EC-62a188e99139bb9e,LG-ea79c13832bc7f5d,train
105047,OIL LEAK DISCOVERED ON #2 CYL.,INSTALLED NEW #2 ROCKER BOX COVER GASKET. RESAFETIED BO,EC-c6e2755754d94402,LG-c6e2755754d94402,train
105048,#2 & 4 INTAKES LEAKING.,REMOVED & REPLACED GASKETS.,EC-4b6fcdaabbc0244e,LG-26ffbcbee302311b,test
105049,OIL LEAK ON RIGHT FWD CYL INTAKE TUBE.,REPLACED LEAKING ROCKER COVER GASKET.,EC-c539d36d1e5ad968,LG-c539d36d1e5ad968,train
105050,"HIGH CYLINDER HEAD TEMPS, OVER 400*.",CLEANED DEBRIS FROM COOLER SYSTEM. INSPECTED CYLINDERS,EC-0b06a96ea7190814,LG-0b06a96ea7190814,dev
105051,#4 CYL ROCKER COVER GASKET LEAKING.,REPLACED GASKET.,EC-de8e20edde74f07c,LG-608d782c2258dd59,train
105052,OIL COMING OUT OF TOP L/H COWLING.,"RAN UP A/C, LEAK CK GOOD.",EC-aabf6a0faee8d22b,LG-aabf6a0faee8d22b,train
105053,OIL COMING OUT OF TOP L/H COWLING.,REMOVED COWLING. CLEANED ENGINE.,EC-aabf6a0faee8d22b,LG-aabf6a0faee8d22b,train
105054,OIL COMING OUT OF TOP L/H COWLING.,"PERFORMED GROUND RUN, VERIFIED OIL LEAKAGE @ LIFTING EY",EC-aabf6a0faee8d22b,LG-aabf6a0faee8d22b,train
105055,R/H ENGINE OVER TEMP 503*.,PERFORMED GROUND RUN; ALL SYSTEMS CK GOOD. CK'ED COMPRE,EC-3ba040d55abf4d35,LG-3ba040d55abf4d35,dev
105056,"#2, 3, 4 INTAKE GASKETS ON R/H ENGINE, LEAKING.",REMOVED & REPLACED GASKETS.,EC-9d094edba8fde696,LG-9d094edba8fde696,train
105057,INTAKE GASKET LEAKING ON L/H ENG #4 CYLINDER.,REMOVED & REPLACED W/ NEW GASKET.,EC-a0fca4f39a93ddde,LG-a0fca4f39a93ddde,dev
105058,L/H ENGINE #2 CYL COMPRESSION LOW.,"RAN A/C, LEAK CK GOOD.",EC-bf8d324dd169c036,LG-773f22d292484073,test
105059,R/H ENGINE #4 CYL AFT BAFFLE HAS SCREW MISSING.,REPLACED SCREW.,EC-fb9477d06c8f6e76,LG-fb9477d06c8f6e76,train
105060,L/H ENGINE #2 CYL COMPRESSION LOW.,"REMOVED FWD EXHAUST ASSY, #2 CYL & BAFFLES, R/H SIDE IN",EC-bf8d324dd169c036,LG-773f22d292484073,test
105061,"FWD BAFFLE, BY #2 CYL, CRACKED.",STOP DRILLED CRACK.,EC-47f7c15b4bb2b75d,LG-47f7c15b4bb2b75d,train
105062,#2 & 4 INTAKES LEAKING.,REMOVED & REPLACED GASKETS.,EC-4b6fcdaabbc0244e,LG-26ffbcbee302311b,test
105063,#4 CYL INTAKE LEAK.,REMOVED & REPLACED GASKET.,EC-4802514150e32c70,LG-4802514150e32c70,train
105064,PROP STRIKE REQUIRING REPLACEMENT OF PROP,REMOVED COWL. REMOVED ACCESSORY HOUSING. REMOVED CRANKS,EC-82faaf239eabd268,LG-82faaf239eabd268,train
105065,PROP STRIKE REQUIRING REPLACEMENT OF PROP,"ASSEMBLED ACCESSORY CASE, INSTALLED FUEL PUMP, VAC PUMP",EC-82faaf239eabd268,LG-82faaf239eabd268,train
105066,INTAKES 2 & 4 LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,EC-b01ae2cf593b712b,LG-26ffbcbee302311b,test
105067,"PROP OVERSPEED IN DOWN DRAFT = 2730 RPM, 2-3 SECS.",PULLED & ANALYZED SD CARD TO FIND TOP OVERSPEED OF 2722,EC-655f483eabaf5bbc,LG-655f483eabaf5bbc,train
105068,#4 CYLINDER BAFFLE SECTION DAMAGED.,REMOVED & REPLACED BAFFLE.,EC-940d998aa793d74b,LG-940d998aa793d74b,train
105069,ENG GROUNDING BOLT LOOSE.,TIGHTENED BOLT.,EC-769f487999211578,LG-769f487999211578,train
105070,R/H ENG #3 INTAKE GASKET LEAKING.,REMOVED & REPLACED INTAKE GASKET.,EC-ead7ef920140d485,LG-4285908bb8f7434c,train
105071,ALL HOSE CLAMPS ON ROCKER DRAINS LOOSE.,TIGHTENED ALL HOSE CLAMPS.,EC-5fac10dd48e96dda,LG-5fac10dd48e96dda,dev
105072,"2, 3 & 4 INTAKES LEAKING.",REMOVED & REPLACED GASKETS.,EC-310d9fa37736a5b0,LG-26ffbcbee302311b,test
105073,#1 CYLINDER BAFFLE SEAL NEEDS TO BE SECURED.,RESECURED SEAL W/ POP RIVETS.,EC-d5a2f24911c49c7e,LG-7f2bc0b62c756875,train
105074,"L/H ENG, #3 ROCKER COVER GASKET LEAKS.",REMOVED & REPLACED GASKET.,EC-a95a51a28f245627,LG-a95a51a28f245627,test
105075,L/H ENG BAFFLE SEAL LOOSE BY #4 CYL.,RIVETED BAFFLE SEAL TO BAFFLE.,EC-0e7a869a133db5f2,LG-0e7a869a133db5f2,train
105076,STANDOFF ON CYL #3 BROKEN.,REMOVED & REPLACED STANDOFF.,EC-ac59c84b0b8895e6,LG-c50cce7f776928ac,train
105077,2 & 4 INTAKE GASKETS LEAKING.,REMOVED & REPLACED GASKETS.,EC-208a035a25fbe038,LG-4285908bb8f7434c,train
105078,BOTH ENG BAFFLE PLUGS ARE WORN.,INSTALLED 2 NEW PLUGS.,EC-bd19e00c12155217,LG-d1ae1963cf7de664,dev
105079,BLACK FWD SEAL ON ENG WORN IN SPOTS & LOOSE ON L/H SIDE.,APPLIED RTV TO WORN AREAS & SECURED LOOSE SECTION.,EC-f3474aad31400955,LG-f3474aad31400955,train
105080,"DURING FLIGHT, L/H ENGINE WAS RUNNING ROUGH. COULD NOT GET V",MAG TIMING CK'ED GOOD. BORE SCOPED CYL #4; NO DEFECTS N,EC-f08e83696f4262c3,LG-f08e83696f4262c3,train
105081,"DURING FLIGHT, L/H ENGINE WAS RUNNING ROUGH. COULD NOT GET V","PERFORMED GROUND RUN, NO DEFECTS NOTED. PULLED ENGINE D",EC-f08e83696f4262c3,LG-f08e83696f4262c3,train
105082,"DURING RUN UP, BROUGHT THROTTLE TO IDLE; ENGINE SHUT DOWN.",RAN A/C & FOUND LOW IDLE SPEED. ADJUSTED IDLE SPEED. OP,EC-4c5d4f88ce366e49,LG-4c5d4f88ce366e49,train
105083,BAFFLE PLUGS WORN.,REMOVED & REPLACED BAFFLE PLUGS.,EC-046718097e775a4a,LG-d1ae1963cf7de664,dev
105084,L/H ENG #2 & 4 INTAKE GASKETS LEAK.,REPLACED BOTH INTAKE GASKETS.,EC-a5e00b56ebc3b22b,LG-37d034631c35f825,train
105085,#4 INTAKE GASKET LEAKING.,REMOVED & REPLACED GASKET.,EC-57acd94dcdde4ef3,LG-4285908bb8f7434c,train
105086,BAFFLE SEAL IS LOOSE ON FWD BOTTOM R/H SIDE.,SECURED BAFFLE SEAL.,EC-891ab33eb193c821,LG-891ab33eb193c821,train
105087,#3 INTAKE LEAKING.,REMOVED & REPLACED GASKET.,EC-6f9c95f514a1077a,LG-10956cdabbd1e3ce,dev
105088,ENGINE WAS SPUTTERING LIKE IT WAS GOING TO CUT OUT AT 1000 R,RAN UP ENGINE. COULD NOT DUPLICATE DISCREP. ENGINE RUNS,EC-97a9a63c00923e80,LG-97a9a63c00923e80,train
105089,STUCK VALVE ON #3 CYL. DAMAGE TO PUSH ROD & HOUSING.,REASSSEMBLED CYL.,EC-a0b7ab38a9dc08e5,LG-a0b7ab38a9dc08e5,dev
105090,STUCK VALVE ON #3 CYL. DAMAGE TO PUSH ROD & HOUSING.,LEAK & OPS CK GOOD.,EC-a0b7ab38a9dc08e5,LG-a0b7ab38a9dc08e5,dev
105091,STUCK VALVE ON #3 CYL. DAMAGE TO PUSH ROD & HOUSING.,"REMOVED CYL ASSY, INSTALLED NEW CYL ASSY USING SERVICEA",EC-a0b7ab38a9dc08e5,LG-a0b7ab38a9dc08e5,dev
105092,#3 & 2 INTAKE GASKETS LEAKING.,REMOVED & REPLACED GASKETS.,EC-a1502513fc355358,LG-4285908bb8f7434c,train
105093,SNIFFLER VALVES DIRTY.,CLEANED SNIFFLER VALVES.,EC-1243a6854d2a786a,LG-5027701bd7fa9f57,train
105094,#4 CYL INTAKE GASKET LEAKS.,REPLACED GASKET.,EC-dfd2360267499684,LG-0e48eb423d7a05e3,test
105095,#2 & 4 UPPER LEADS NEED TO BE SECURED AT BATT COOLING.,USED TIE WRAP STAND OFF & SECURED.,EC-c704824fedc1649d,LG-c704824fedc1649d,train
105096,#2 INTAKE GASKET LEAKING.,REPLACED GASKET.,EC-1fec9b07493816ca,LG-4285908bb8f7434c,train
105097,R/H ENG #2 INTAKE GASKET LEAKING.,INSTALLED NEW INTAKE GASKET.,EC-2ebbecb3b7866171,LG-4285908bb8f7434c,train
105098,#3 BAFFLE NEEDS TO BE PATCHED. BUTTON PLUG HOLE HAS WORN TOO,INSTALLED RIVETED PATCH & REPLACED BOTH BAFFLE PLUGS.,EC-e5f7d72803f78d1b,LG-e5f7d72803f78d1b,test
105099,#2 INTAKE LEAKING ON R/H ENGINE.,REMOVED & REPLACED GASKET.,EC-992083f8822d9bd9,LG-4285908bb8f7434c,train
105100,#3 & 4 INTAKES LEAKING ON L/H ENGINE.,REMOVED & REPLACED GASKETS.,EC-6e886594be0e252e,LG-4285908bb8f7434c,train
105101,#4 INTAKE GASKET LEAKING.,REMOVED & REPLACED GASKET.,EC-57acd94dcdde4ef3,LG-4285908bb8f7434c,train
105102,OVERSPED PROP TO 2720 RPM FOR APPROX 1 SECOND.,REMOVED DATA CARD FROM A/C & DOWNLOADED DATA. C/W LYCOM,EC-d494cbda8f066b3c,LG-d494cbda8f066b3c,dev
105103,R/H ENG #3 INTAKE GASKET LEAKS.,REMOVED & REPLACED GASKET.,EC-f7196c9cfcdc2068,LG-0e48eb423d7a05e3,test
105104,#2 FRONT BAFFLE IS CRACKED.,STOP DRILLED CRACK.,EC-9b13dd7123c29a01,LG-f8e3931135eed2d1,train
105105,R/H ENGINE BAFFLE ACCESS HOLE ELONGATED.,INSTALLED A RIVETED PATCH.,EC-d3aabc6acd6af5c2,LG-8dc02ff53a858bea,train
105106,#1 CYLINDER BAFFLE UNSECURE.,SECURED W/ RIVETS IN 4 PLACES.,EC-9a4d304457f47a67,LG-9a4d304457f47a67,train
105107,#4 INTAKE GASKET LEAKS.,REMOVED & REPLACED GASKET.,EC-c6bddbe61e65b1cb,LG-0e48eb423d7a05e3,test
105108,#4 INTAKE LEAKING.,REPLACED GASKET.,EC-66d79f80174da74e,LG-10956cdabbd1e3ce,dev
105109,#4 INTAKE GASKET LEAKING.,REPLACED GASKET.,EC-57acd94dcdde4ef3,LG-4285908bb8f7434c,train
105110,ROUGH RUNNING ENGINE ON START UP.,"FOUND #2 EXHAUST GUIDE TIGHT, W/ CARBON. REAMED ALL EXH",EC-1b9493b93f2e7702,LG-1b9493b93f2e7702,train
105111,#2 & 3 INTAKE GASKETS LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,EC-88f45c6cdd6109b9,LG-4285908bb8f7434c,train
105112,IMPELLER IS DIRTY.,CLEANED IMPELLER.,EC-12834c2c81eb658a,LG-12834c2c81eb658a,dev
105113,PROP WAS OVERSPED TO 2720 FOR 6 SECONDS.,"REMOVED DATA CARD & REVIEWED INFORMATION, FOUND OVERSPE",EC-5278d62855cd1572,LG-5278d62855cd1572,dev
105114,"R/H BAFFLE SEAL, BY #2 CYL, TORN.",REMOVED TORN BAFFLE SEAL.,EC-d47cef45a131ba39,LG-d47cef45a131ba39,test
105115,R/H #2 ROCKER COVER GASKET LEAKS.,REMOVED & REPLACED GASKET.,EC-10b21c41d29edaff,LG-a95a51a28f245627,test
105116,"R/H BAFFLE SEAL, BY #2 CYL, TORN.",MADE NEW SEALS & INSTALLED.,EC-d47cef45a131ba39,LG-d47cef45a131ba39,test
105117,R/H #3 INTAKE GASKET LEAKING.,REMOVED & REPLACED W/ NEW GASKET.,EC-0c475acd76e39ced,LG-4285908bb8f7434c,train
105118,L/H ENG O/B BAFFLE TIE ROD BROKEN.,INSTALLED NEW BAFFLE TIE ROD.,EC-b850ccbaa508e7f7,LG-fd0aefcb606d5f59,train
105119,"R/H #1, 3 OIL RETURN LINES LOOSE.",REPOSITIONED & TIGHTENED #1 & 3 OIL RETURN LINE CLAMPS.,EC-234ccfdc678b9eb4,LG-234ccfdc678b9eb4,train
105120,#1 INTAKE LEAKING.,REMOVED & REPLACED GASKET. LEAK CK GOOD.,EC-3bfb71c5d2c84d08,LG-10956cdabbd1e3ce,dev
105121,FWD R/H BAFFLE NEEDS TO BE SEALED.,SEALED BAFFLE.,EC-0633662327e080b6,LG-0633662327e080b6,dev
105122,#4 INTAKE GASKET LEAKING.,REMOVED & REPLACED GASKET.,EC-57acd94dcdde4ef3,LG-4285908bb8f7434c,train
105123,UPON ENGINE START UP; WHEN INCREASING THROTTLE TO 1200 TO LE,"RAN A/C, PERFORMED FOULED PLUG PROCEDURE. OPS GOOD. RAN",EC-356166e50defa378,LG-356166e50defa378,train
105124,"FWD BAFFLING, AFT OF ALTERNATOR, IS CRACKED.",STOP DRILLED CRACK.,EC-f76c8a8afa169fd9,LG-f76c8a8afa169fd9,train
105125,R/H BAFFLE SPRING PULLED THROUGH AFT BAFFLING.,DRILLED NEW HOLE & INSTALLED NEW SPRING.,EC-811136900fc9ee32,LG-811136900fc9ee32,train
